"process","season","zone","rate","number"
"cooling-evaporative-cooling","shoulder","school",0.00,0.00
"cooling-evaporative-cooling","shoulder","tech",0.00,0.00
"cooling-evaporative-heating","wint","dormitories",0.00,150.00
"cooling-evaporative-heating","wint","energyIsland",0.00,0.00
"cooling-evaporative-heating","wint","factory",0.00,0.00
"cooling-evaporative-heating","wint","factory_assembly",0.00,5.00
"cooling-evaporative-heating","wint","factory_blades",0.00,0.00
"cooling-evaporative-heating","wint","hospital",0.00,0.00
"cooling-evaporative-heating","wint","multifunction",0.00,6.00
"cooling-evaporative-heating","wint","northDistrict",0.00,0.00
"cooling-evaporative-heating","wint","quality",0.00,0.00
"cooling-evaporative-heating","wint","reserved",0.00,0.00
"cooling-evaporative-heating","wint","residential",0.00,0.00
"cooling-evaporative-heating","wint","school",0.00,1.00
"cooling-evaporative-heating","wint","tech",0.00,1.00
"cooling-evaporative-heating","sum","dormitories",0.57,150.00
"cooling-evaporative-heating","sum","energyIsland",0.00,0.00
"cooling-evaporative-heating","sum","factory",0.00,0.00
"cooling-evaporative-heating","sum","factory_assembly",0.02,5.00
"cooling-evaporative-heating","sum","factory_blades",0.00,0.00
"cooling-evaporative-heating","sum","hospital",0.00,0.00
"cooling-evaporative-heating","sum","multifunction",0.02,6.00
"cooling-evaporative-heating","sum","northDistrict",0.00,0.00
"cooling-evaporative-heating","sum","quality",0.00,0.00
"cooling-evaporative-heating","sum","reserved",0.00,0.00
"cooling-evaporative-heating","sum","residential",0.00,0.00
"cooling-evaporative-heating","sum","school",0.00,1.00
"cooling-evaporative-heating","sum","tech",0.00,1.00
"cooling-evaporative-heating","shoulder","dormitories",0.00,150.00
"cooling-evaporative-heating","shoulder","energyIsland",0.00,0.00
"cooling-evaporative-heating","shoulder","factory",0.00,0.00
"cooling-evaporative-heating","shoulder","factory_assembly",0.00,5.00
"cooling-evaporative-heating","shoulder","factory_blades",0.00,0.00
"cooling-evaporative-heating","shoulder","hospital",0.00,0.00
"cooling-evaporative-heating","shoulder","multifunction",0.00,6.00
"cooling-evaporative-heating","shoulder","northDistrict",0.00,0.00
"cooling-evaporative-heating","shoulder","quality",0.00,0.00
"cooling-evaporative-heating","shoulder","reserved",0.00,0.00
"cooling-evaporative-heating","shoulder","residential",0.00,0.00
"cooling-evaporative-heating","shoulder","school",0.00,1.00
"cooling-evaporative-heating","shoulder","tech",0.00,1.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","dormitories",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","energyIsland",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","factory",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","factory_assembly",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","factory_blades",0.00,10.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","hospital",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","multifunction",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","northDistrict",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","quality",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","reserved",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","residential",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","school",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","wint","tech",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","dormitories",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","energyIsland",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","factory",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","factory_assembly",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","factory_blades",0.12,10.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","hospital",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","multifunction",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","northDistrict",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","quality",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","reserved",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","residential",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","school",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","sum","tech",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","dormitories",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","energyIsland",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","factory",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","factory_assembly",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","factory_blades",0.00,10.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","hospital",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","multifunction",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","northDistrict",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","quality",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","reserved",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","residential",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","school",0.00,0.00
"cooling-thermallyActivated_adsorption-activatedCarbon","shoulder","tech",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","dormitories",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","energyIsland",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","factory",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","factory_assembly",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","factory_blades",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","hospital",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","multifunction",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","northDistrict",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","quality",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","reserved",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","residential",0.00,1.00
"cooling-thermallyActivated_adsorption-silica-l","wint","school",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","wint","tech",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","dormitories",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","energyIsland",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","factory",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","factory_assembly",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","factory_blades",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","hospital",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","multifunction",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","northDistrict",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","quality",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","reserved",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","residential",1.00,1.00
"cooling-thermallyActivated_adsorption-silica-l","sum","school",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","sum","tech",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","dormitories",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","energyIsland",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","factory",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","factory_assembly",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","factory_blades",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","hospital",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","multifunction",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","northDistrict",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","quality",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","reserved",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","residential",0.00,1.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","school",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-l","shoulder","tech",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","dormitories",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","energyIsland",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","factory",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","factory_assembly",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","factory_blades",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","hospital",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","multifunction",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","northDistrict",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","quality",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","reserved",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","residential",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","school",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","wint","tech",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","dormitories",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","energyIsland",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","factory",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","factory_assembly",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","factory_blades",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","hospital",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","multifunction",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","northDistrict",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","quality",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","reserved",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","residential",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","school",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","sum","tech",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","dormitories",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","energyIsland",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","factory",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","factory_assembly",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","factory_blades",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","hospital",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","multifunction",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","northDistrict",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","quality",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","reserved",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","residential",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","school",0.00,0.00
"cooling-thermallyActivated_adsorption-silica-s","shoulder","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","wint","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","sum","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_double","shoulder","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","wint","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","sum","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-l","shoulder","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","energyIsland",0.00,1.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","factory_assembly",0.00,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","factory_blades",0.00,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","hospital",0.00,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","residential",0.00,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","wint","tech",0.00,1.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","energyIsland",0.09,1.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","factory_assembly",0.18,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","factory_blades",0.18,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","hospital",0.17,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","residential",0.18,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","sum","tech",0.07,1.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","energyIsland",0.00,1.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","factory_assembly",0.00,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","factory_blades",0.00,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","hospital",0.00,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","residential",0.00,2.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-l","shoulder","tech",0.00,1.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","wint","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","sum","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-small-s","shoulder","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","wint","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","sum","tech",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","dormitories",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","energyIsland",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","factory",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","factory_assembly",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","factory_blades",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","hospital",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","multifunction",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","northDistrict",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","quality",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","reserved",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","residential",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","school",0.00,0.00
"cooling-thermallyActivated_H2O-NH3_single-s","shoulder","tech",0.00,0.00
