"transp_tech","resource","season","zone","value"
"pipe_waterPotable","biodiesel","shoulder","quality",0.00
"pipe_waterPotable","biodiesel","wint","reserved",0.00
"pipe_waterPotable","biodiesel","sum","reserved",0.00
"pipe_waterPotable","biodiesel","shoulder","reserved",0.00
"pipe_waterPotable","biodiesel","wint","residential",0.00
"pipe_waterPotable","biodiesel","sum","residential",0.00
"pipe_waterPotable","biodiesel","shoulder","residential",0.00
"pipe_waterPotable","biodiesel","wint","school",0.00
"pipe_waterPotable","biodiesel","sum","school",0.00
"pipe_waterPotable","biodiesel","shoulder","school",0.00
"pipe_waterPotable","biodiesel","wint","tech",0.00
"pipe_waterPotable","biodiesel","sum","tech",0.00
"pipe_waterPotable","biodiesel","shoulder","tech",0.00
"pipe_waterPotable","biogas","wint","dormitories",0.00
"pipe_waterPotable","biogas","sum","dormitories",0.00
"pipe_waterPotable","biogas","shoulder","dormitories",0.00
"pipe_waterPotable","biogas","wint","energyIsland",0.00
"pipe_waterPotable","biogas","sum","energyIsland",0.00
"pipe_waterPotable","biogas","shoulder","energyIsland",0.00
"pipe_waterPotable","biogas","wint","factory",0.00
"pipe_waterPotable","biogas","sum","factory",0.00
"pipe_waterPotable","biogas","shoulder","factory",0.00
"pipe_waterPotable","biogas","wint","factory_assembly",0.00
"pipe_waterPotable","biogas","sum","factory_assembly",0.00
"pipe_waterPotable","biogas","shoulder","factory_assembly",0.00
"pipe_waterPotable","biogas","wint","factory_blades",0.00
"pipe_waterPotable","biogas","sum","factory_blades",0.00
"pipe_waterPotable","biogas","shoulder","factory_blades",0.00
"pipe_waterPotable","biogas","wint","hospital",0.00
"pipe_waterPotable","biogas","sum","hospital",0.00
"pipe_waterPotable","biogas","shoulder","hospital",0.00
"pipe_waterPotable","biogas","wint","multifunction",0.00
"pipe_waterPotable","biogas","sum","multifunction",0.00
"pipe_waterPotable","biogas","shoulder","multifunction",0.00
"pipe_waterPotable","biogas","wint","northDistrict",0.00
"pipe_waterPotable","biogas","sum","northDistrict",0.00
"pipe_waterPotable","biogas","shoulder","northDistrict",0.00
"pipe_waterPotable","biogas","wint","quality",0.00
"pipe_waterPotable","biogas","sum","quality",0.00
"pipe_waterPotable","biogas","shoulder","quality",0.00
"pipe_waterPotable","biogas","wint","reserved",0.00
"pipe_waterPotable","biogas","sum","reserved",0.00
"pipe_waterPotable","biogas","shoulder","reserved",0.00
"pipe_waterPotable","biogas","wint","residential",0.00
"pipe_waterPotable","biogas","sum","residential",0.00
"pipe_waterPotable","biogas","shoulder","residential",0.00
"pipe_waterPotable","biogas","wint","school",0.00
"pipe_waterPotable","biogas","sum","school",0.00
"pipe_waterPotable","biogas","shoulder","school",0.00
"pipe_waterPotable","biogas","wint","tech",0.00
"pipe_waterPotable","biogas","sum","tech",0.00
"pipe_waterPotable","biogas","shoulder","tech",0.00
"pipe_waterPotable","biomass","wint","dormitories",0.00
"pipe_waterPotable","biomass","sum","dormitories",0.00
"pipe_waterPotable","biomass","shoulder","dormitories",0.00
"pipe_waterPotable","biomass","wint","energyIsland",0.00
"pipe_waterPotable","biomass","sum","energyIsland",0.00
"pipe_waterPotable","biomass","shoulder","energyIsland",0.00
"pipe_waterPotable","biomass","wint","factory",0.00
"pipe_waterPotable","biomass","sum","factory",0.00
"pipe_waterPotable","biomass","shoulder","factory",0.00
"pipe_waterPotable","biomass","wint","factory_assembly",0.00
"pipe_waterPotable","biomass","sum","factory_assembly",0.00
"pipe_waterPotable","biomass","shoulder","factory_assembly",0.00
"pipe_waterPotable","biomass","wint","factory_blades",0.00
"pipe_waterPotable","biomass","sum","factory_blades",0.00
"pipe_waterPotable","biomass","shoulder","factory_blades",0.00
"pipe_waterPotable","biomass","wint","hospital",0.00
"pipe_waterPotable","biomass","sum","hospital",0.00
"pipe_waterPotable","biomass","shoulder","hospital",0.00
"pipe_waterPotable","biomass","wint","multifunction",0.00
"pipe_waterPotable","biomass","sum","multifunction",0.00
"pipe_waterPotable","biomass","shoulder","multifunction",0.00
"pipe_waterPotable","biomass","wint","northDistrict",0.00
"pipe_waterPotable","biomass","sum","northDistrict",0.00
"pipe_waterPotable","biomass","shoulder","northDistrict",0.00
"pipe_waterPotable","biomass","wint","quality",0.00
"pipe_waterPotable","biomass","sum","quality",0.00
"pipe_waterPotable","biomass","shoulder","quality",0.00
"pipe_waterPotable","biomass","wint","reserved",0.00
"pipe_waterPotable","biomass","sum","reserved",0.00
"pipe_waterPotable","biomass","shoulder","reserved",0.00
"pipe_waterPotable","biomass","wint","residential",0.00
"pipe_waterPotable","biomass","sum","residential",0.00
"pipe_waterPotable","biomass","shoulder","residential",0.00
"pipe_waterPotable","biomass","wint","school",0.00
"pipe_waterPotable","biomass","sum","school",0.00
"pipe_waterPotable","biomass","shoulder","school",0.00
"pipe_waterPotable","biomass","wint","tech",0.00
"pipe_waterPotable","biomass","sum","tech",0.00
"pipe_waterPotable","biomass","shoulder","tech",0.00
"pipe_waterPotable","biomassAgriWaste","wint","dormitories",0.00
"pipe_waterPotable","biomassAgriWaste","sum","dormitories",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","dormitories",0.00
"pipe_waterPotable","biomassAgriWaste","wint","energyIsland",0.00
"pipe_waterPotable","biomassAgriWaste","sum","energyIsland",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","energyIsland",0.00
"pipe_waterPotable","biomassAgriWaste","wint","factory",0.00
"pipe_waterPotable","biomassAgriWaste","sum","factory",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","factory",0.00
"pipe_waterPotable","biomassAgriWaste","wint","factory_assembly",0.00
"pipe_waterPotable","biomassAgriWaste","sum","factory_assembly",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","factory_assembly",0.00
"pipe_waterPotable","biomassAgriWaste","wint","factory_blades",0.00
"pipe_waterPotable","biomassAgriWaste","sum","factory_blades",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","factory_blades",0.00
"pipe_waterPotable","biomassAgriWaste","wint","hospital",0.00
"pipe_waterPotable","biomassAgriWaste","sum","hospital",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","hospital",0.00
"pipe_waterPotable","biomassAgriWaste","wint","multifunction",0.00
"pipe_waterPotable","biomassAgriWaste","sum","multifunction",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","multifunction",0.00
"pipe_waterPotable","biomassAgriWaste","wint","northDistrict",0.00
"pipe_waterPotable","biomassAgriWaste","sum","northDistrict",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","northDistrict",0.00
"pipe_waterPotable","biomassAgriWaste","wint","quality",0.00
"pipe_waterPotable","biomassAgriWaste","sum","quality",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","quality",0.00
"pipe_waterPotable","biomassAgriWaste","wint","reserved",0.00
"pipe_waterPotable","biomassAgriWaste","sum","reserved",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","reserved",0.00
"pipe_waterPotable","biomassAgriWaste","wint","residential",0.00
"pipe_waterPotable","biomassAgriWaste","sum","residential",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","residential",0.00
"pipe_waterPotable","biomassAgriWaste","wint","school",0.00
"pipe_waterPotable","biomassAgriWaste","sum","school",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","school",0.00
"pipe_waterPotable","biomassAgriWaste","wint","tech",0.00
"pipe_waterPotable","biomassAgriWaste","sum","tech",0.00
"pipe_waterPotable","biomassAgriWaste","shoulder","tech",0.00
"pipe_waterPotable","biooil","wint","dormitories",0.00
"pipe_waterPotable","biooil","sum","dormitories",0.00
"pipe_waterPotable","biooil","shoulder","dormitories",0.00
"pipe_waterPotable","biooil","wint","energyIsland",0.00
"pipe_waterPotable","biooil","sum","energyIsland",0.00
"pipe_waterPotable","biooil","shoulder","energyIsland",0.00
"pipe_waterPotable","biooil","wint","factory",0.00
"pipe_waterPotable","biooil","sum","factory",0.00
"pipe_waterPotable","biooil","shoulder","factory",0.00
"pipe_waterPotable","biooil","wint","factory_assembly",0.00
"pipe_waterPotable","biooil","sum","factory_assembly",0.00
"pipe_waterPotable","biooil","shoulder","factory_assembly",0.00
"pipe_waterPotable","biooil","wint","factory_blades",0.00
"pipe_waterPotable","biooil","sum","factory_blades",0.00
"pipe_waterPotable","biooil","shoulder","factory_blades",0.00
"pipe_waterPotable","biooil","wint","hospital",0.00
"pipe_waterPotable","biooil","sum","hospital",0.00
"pipe_waterPotable","biooil","shoulder","hospital",0.00
"pipe_waterPotable","biooil","wint","multifunction",0.00
"pipe_waterPotable","biooil","sum","multifunction",0.00
"pipe_waterPotable","biooil","shoulder","multifunction",0.00
"pipe_waterPotable","biooil","wint","northDistrict",0.00
"pipe_waterPotable","biooil","sum","northDistrict",0.00
"pipe_waterPotable","biooil","shoulder","northDistrict",0.00
"pipe_waterPotable","biooil","wint","quality",0.00
"pipe_waterPotable","biooil","sum","quality",0.00
"pipe_waterPotable","biooil","shoulder","quality",0.00
"pipe_waterPotable","biooil","wint","reserved",0.00
"pipe_waterPotable","biooil","sum","reserved",0.00
"pipe_waterPotable","biooil","shoulder","reserved",0.00
"pipe_waterPotable","biooil","wint","residential",0.00
"pipe_waterPotable","biooil","sum","residential",0.00
"pipe_waterPotable","biooil","shoulder","residential",0.00
"pipe_waterPotable","biooil","wint","school",0.00
"pipe_waterPotable","biooil","sum","school",0.00
"pipe_waterPotable","biooil","shoulder","school",0.00
"pipe_waterPotable","biooil","wint","tech",0.00
"pipe_waterPotable","biooil","sum","tech",0.00
"pipe_waterPotable","biooil","shoulder","tech",0.00
"pipe_waterPotable","butanol","wint","dormitories",0.00
"pipe_waterPotable","butanol","sum","dormitories",0.00
"pipe_waterPotable","butanol","shoulder","dormitories",0.00
"pipe_waterPotable","butanol","wint","energyIsland",0.00
"pipe_waterPotable","butanol","sum","energyIsland",0.00
"pipe_waterPotable","butanol","shoulder","energyIsland",0.00
"pipe_waterPotable","butanol","wint","factory",0.00
"pipe_waterPotable","butanol","sum","factory",0.00
"pipe_waterPotable","butanol","shoulder","factory",0.00
"pipe_waterPotable","butanol","wint","factory_assembly",0.00
"pipe_waterPotable","butanol","sum","factory_assembly",0.00
"pipe_waterPotable","butanol","shoulder","factory_assembly",0.00
"pipe_waterPotable","butanol","wint","factory_blades",0.00
"pipe_waterPotable","butanol","sum","factory_blades",0.00
"pipe_waterPotable","butanol","shoulder","factory_blades",0.00
"pipe_waterPotable","butanol","wint","hospital",0.00
"pipe_waterPotable","butanol","sum","hospital",0.00
"pipe_waterPotable","butanol","shoulder","hospital",0.00
"pipe_waterPotable","butanol","wint","multifunction",0.00
"pipe_waterPotable","butanol","sum","multifunction",0.00
"pipe_waterPotable","butanol","shoulder","multifunction",0.00
"pipe_waterPotable","butanol","wint","northDistrict",0.00
"pipe_waterPotable","butanol","sum","northDistrict",0.00
"pipe_waterPotable","butanol","shoulder","northDistrict",0.00
"pipe_waterPotable","butanol","wint","quality",0.00
"pipe_waterPotable","butanol","sum","quality",0.00
"pipe_waterPotable","butanol","shoulder","quality",0.00
"pipe_waterPotable","butanol","wint","reserved",0.00
"pipe_waterPotable","butanol","sum","reserved",0.00
"pipe_waterPotable","butanol","shoulder","reserved",0.00
"pipe_waterPotable","butanol","wint","residential",0.00
"pipe_waterPotable","butanol","sum","residential",0.00
"pipe_waterPotable","butanol","shoulder","residential",0.00
"pipe_waterPotable","butanol","wint","school",0.00
"pipe_waterPotable","butanol","sum","school",0.00
"pipe_waterPotable","butanol","shoulder","school",0.00
"pipe_waterPotable","butanol","wint","tech",0.00
"pipe_waterPotable","butanol","sum","tech",0.00
"pipe_waterPotable","butanol","shoulder","tech",0.00
"pipe_waterPotable","CNG","wint","dormitories",0.00
"pipe_waterPotable","CNG","sum","dormitories",0.00
"pipe_waterPotable","CNG","shoulder","dormitories",0.00
"pipe_waterPotable","CNG","wint","energyIsland",0.00
"pipe_waterPotable","CNG","sum","energyIsland",0.00
"pipe_waterPotable","CNG","shoulder","energyIsland",0.00
"pipe_waterPotable","CNG","wint","factory",0.00
"pipe_waterPotable","CNG","sum","factory",0.00
"pipe_waterPotable","CNG","shoulder","factory",0.00
"pipe_waterPotable","CNG","wint","factory_assembly",0.00
"pipe_waterPotable","CNG","sum","factory_assembly",0.00
"pipe_waterPotable","CNG","shoulder","factory_assembly",0.00
"pipe_waterPotable","CNG","wint","factory_blades",0.00
"pipe_waterPotable","CNG","sum","factory_blades",0.00
"pipe_waterPotable","CNG","shoulder","factory_blades",0.00
"pipe_waterPotable","CNG","wint","hospital",0.00
"pipe_waterPotable","CNG","sum","hospital",0.00
"pipe_waterPotable","CNG","shoulder","hospital",0.00
"pipe_waterPotable","CNG","wint","multifunction",0.00
"pipe_waterPotable","CNG","sum","multifunction",0.00
"pipe_waterPotable","CNG","shoulder","multifunction",0.00
"pipe_waterPotable","CNG","wint","northDistrict",0.00
"pipe_waterPotable","CNG","sum","northDistrict",0.00
"pipe_waterPotable","CNG","shoulder","northDistrict",0.00
"pipe_waterPotable","CNG","wint","quality",0.00
"pipe_waterPotable","CNG","sum","quality",0.00
"pipe_waterPotable","CNG","shoulder","quality",0.00
"pipe_waterPotable","CNG","wint","reserved",0.00
"pipe_waterPotable","CNG","sum","reserved",0.00
"pipe_waterPotable","CNG","shoulder","reserved",0.00
"pipe_waterPotable","CNG","wint","residential",0.00
"pipe_waterPotable","CNG","sum","residential",0.00
"pipe_waterPotable","CNG","shoulder","residential",0.00
"pipe_waterPotable","CNG","wint","school",0.00
"pipe_waterPotable","CNG","sum","school",0.00
"pipe_waterPotable","CNG","shoulder","school",0.00
"pipe_waterPotable","CNG","wint","tech",0.00
"pipe_waterPotable","CNG","sum","tech",0.00
"pipe_waterPotable","CNG","shoulder","tech",0.00
"pipe_waterPotable","CO2","wint","dormitories",0.00
"pipe_waterPotable","CO2","sum","dormitories",0.00
"pipe_waterPotable","CO2","shoulder","dormitories",0.00
"pipe_waterPotable","CO2","wint","energyIsland",0.00
"pipe_waterPotable","CO2","sum","energyIsland",0.00
"pipe_waterPotable","CO2","shoulder","energyIsland",0.00
"pipe_waterPotable","CO2","wint","factory",0.00
"pipe_waterPotable","CO2","sum","factory",0.00
"pipe_waterPotable","CO2","shoulder","factory",0.00
"pipe_waterPotable","CO2","wint","factory_assembly",0.00
"pipe_waterPotable","CO2","sum","factory_assembly",0.00
"pipe_waterPotable","CO2","shoulder","factory_assembly",0.00
"pipe_waterPotable","CO2","wint","factory_blades",0.00
"pipe_waterPotable","CO2","sum","factory_blades",0.00
"pipe_waterPotable","CO2","shoulder","factory_blades",0.00
"pipe_waterPotable","CO2","wint","hospital",0.00
"pipe_waterPotable","CO2","sum","hospital",0.00
"pipe_waterPotable","CO2","shoulder","hospital",0.00
"pipe_waterPotable","CO2","wint","multifunction",0.00
"pipe_waterPotable","CO2","sum","multifunction",0.00
"pipe_waterPotable","CO2","shoulder","multifunction",0.00
"pipe_waterPotable","CO2","wint","northDistrict",0.00
"pipe_waterPotable","CO2","sum","northDistrict",0.00
"pipe_waterPotable","CO2","shoulder","northDistrict",0.00
"pipe_waterPotable","CO2","wint","quality",0.00
"pipe_waterPotable","CO2","sum","quality",0.00
"pipe_waterPotable","CO2","shoulder","quality",0.00
"pipe_waterPotable","CO2","wint","reserved",0.00
"pipe_waterPotable","CO2","sum","reserved",0.00
"pipe_waterPotable","CO2","shoulder","reserved",0.00
"pipe_waterPotable","CO2","wint","residential",0.00
"pipe_waterPotable","CO2","sum","residential",0.00
"pipe_waterPotable","CO2","shoulder","residential",0.00
"pipe_waterPotable","CO2","wint","school",0.00
"pipe_waterPotable","CO2","sum","school",0.00
"pipe_waterPotable","CO2","shoulder","school",0.00
"pipe_waterPotable","CO2","wint","tech",0.00
"pipe_waterPotable","CO2","sum","tech",0.00
"pipe_waterPotable","CO2","shoulder","tech",0.00
"pipe_waterPotable","coal","wint","dormitories",0.00
"pipe_waterPotable","coal","sum","dormitories",0.00
"pipe_waterPotable","coal","shoulder","dormitories",0.00
"pipe_waterPotable","coal","wint","energyIsland",0.00
"pipe_waterPotable","coal","sum","energyIsland",0.00
"pipe_waterPotable","coal","shoulder","energyIsland",0.00
"pipe_waterPotable","coal","wint","factory",0.00
"pipe_waterPotable","coal","sum","factory",0.00
"pipe_waterPotable","coal","shoulder","factory",0.00
"pipe_waterPotable","coal","wint","factory_assembly",0.00
"pipe_waterPotable","coal","sum","factory_assembly",0.00
"pipe_waterPotable","coal","shoulder","factory_assembly",0.00
"pipe_waterPotable","coal","wint","factory_blades",0.00
"pipe_waterPotable","coal","sum","factory_blades",0.00
"pipe_waterPotable","coal","shoulder","factory_blades",0.00
"pipe_waterPotable","coal","wint","hospital",0.00
"pipe_waterPotable","coal","sum","hospital",0.00
"pipe_waterPotable","coal","shoulder","hospital",0.00
"pipe_waterPotable","coal","wint","multifunction",0.00
"pipe_waterPotable","coal","sum","multifunction",0.00
"pipe_waterPotable","coal","shoulder","multifunction",0.00
"pipe_waterPotable","coal","wint","northDistrict",0.00
"pipe_waterPotable","coal","sum","northDistrict",0.00
"pipe_waterPotable","coal","shoulder","northDistrict",0.00
"pipe_waterPotable","coal","wint","quality",0.00
"pipe_waterPotable","coal","sum","quality",0.00
"pipe_waterPotable","coal","shoulder","quality",0.00
"pipe_waterPotable","coal","wint","reserved",0.00
"pipe_waterPotable","coal","sum","reserved",0.00
"pipe_waterPotable","coal","shoulder","reserved",0.00
"pipe_waterPotable","coal","wint","residential",0.00
"pipe_waterPotable","coal","sum","residential",0.00
"pipe_waterPotable","coal","shoulder","residential",0.00
"pipe_waterPotable","coal","wint","school",0.00
"pipe_waterPotable","coal","sum","school",0.00
"pipe_waterPotable","coal","shoulder","school",0.00
"pipe_waterPotable","coal","wint","tech",0.00
"pipe_waterPotable","coal","sum","tech",0.00
"pipe_waterPotable","coal","shoulder","tech",0.00
"pipe_waterPotable","coke","wint","dormitories",0.00
"pipe_waterPotable","coke","sum","dormitories",0.00
"pipe_waterPotable","coke","shoulder","dormitories",0.00
"pipe_waterPotable","coke","wint","energyIsland",0.00
"pipe_waterPotable","coke","sum","energyIsland",0.00
"pipe_waterPotable","coke","shoulder","energyIsland",0.00
"pipe_waterPotable","coke","wint","factory",0.00
"pipe_waterPotable","coke","sum","factory",0.00
"pipe_waterPotable","coke","shoulder","factory",0.00
"pipe_waterPotable","coke","wint","factory_assembly",0.00
"pipe_waterPotable","coke","sum","factory_assembly",0.00
"pipe_waterPotable","coke","shoulder","factory_assembly",0.00
"pipe_waterPotable","coke","wint","factory_blades",0.00
"pipe_waterPotable","coke","sum","factory_blades",0.00
"pipe_waterPotable","coke","shoulder","factory_blades",0.00
"pipe_waterPotable","coke","wint","hospital",0.00
"pipe_waterPotable","coke","sum","hospital",0.00
"pipe_waterPotable","coke","shoulder","hospital",0.00
"pipe_waterPotable","coke","wint","multifunction",0.00
"pipe_waterPotable","coke","sum","multifunction",0.00
"pipe_waterPotable","coke","shoulder","multifunction",0.00
"pipe_waterPotable","coke","wint","northDistrict",0.00
"pipe_waterPotable","coke","sum","northDistrict",0.00
"pipe_waterPotable","coke","shoulder","northDistrict",0.00
"pipe_waterPotable","coke","wint","quality",0.00
"pipe_waterPotable","coke","sum","quality",0.00
"pipe_waterPotable","coke","shoulder","quality",0.00
"pipe_waterPotable","coke","wint","reserved",0.00
"pipe_waterPotable","coke","sum","reserved",0.00
"pipe_waterPotable","coke","shoulder","reserved",0.00
"pipe_waterPotable","coke","wint","residential",0.00
"pipe_waterPotable","coke","sum","residential",0.00
"pipe_waterPotable","coke","shoulder","residential",0.00
"pipe_waterPotable","coke","wint","school",0.00
"pipe_waterPotable","coke","sum","school",0.00
"pipe_waterPotable","coke","shoulder","school",0.00
"pipe_waterPotable","coke","wint","tech",0.00
"pipe_waterPotable","coke","sum","tech",0.00
"pipe_waterPotable","coke","shoulder","tech",0.00
"pipe_waterPotable","cold_primary_feed","wint","dormitories",0.00
"pipe_waterPotable","cold_primary_feed","sum","dormitories",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","dormitories",0.00
"pipe_waterPotable","cold_primary_feed","wint","energyIsland",0.00
"pipe_waterPotable","cold_primary_feed","sum","energyIsland",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","energyIsland",0.00
"pipe_waterPotable","cold_primary_feed","wint","factory",0.00
"pipe_waterPotable","cold_primary_feed","sum","factory",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","factory",0.00
"pipe_waterPotable","cold_primary_feed","wint","factory_assembly",0.00
"pipe_waterPotable","cold_primary_feed","sum","factory_assembly",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","factory_assembly",0.00
"pipe_waterPotable","cold_primary_feed","wint","factory_blades",0.00
"pipe_waterPotable","cold_primary_feed","sum","factory_blades",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","factory_blades",0.00
"pipe_waterPotable","cold_primary_feed","wint","hospital",0.00
"pipe_waterPotable","cold_primary_feed","sum","hospital",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","hospital",0.00
"pipe_waterPotable","cold_primary_feed","wint","multifunction",0.00
"pipe_waterPotable","cold_primary_feed","sum","multifunction",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","multifunction",0.00
"pipe_waterPotable","cold_primary_feed","wint","northDistrict",0.00
"pipe_waterPotable","cold_primary_feed","sum","northDistrict",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","northDistrict",0.00
"pipe_waterPotable","cold_primary_feed","wint","quality",0.00
"pipe_waterPotable","cold_primary_feed","sum","quality",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","quality",0.00
"pipe_waterPotable","cold_primary_feed","wint","reserved",0.00
"pipe_waterPotable","cold_primary_feed","sum","reserved",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","reserved",0.00
"pipe_waterPotable","cold_primary_feed","wint","residential",0.00
"pipe_waterPotable","cold_primary_feed","sum","residential",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","residential",0.00
"pipe_waterPotable","cold_primary_feed","wint","school",0.00
"pipe_waterPotable","cold_primary_feed","sum","school",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","school",0.00
"pipe_waterPotable","cold_primary_feed","wint","tech",0.00
"pipe_waterPotable","cold_primary_feed","sum","tech",0.00
"pipe_waterPotable","cold_primary_feed","shoulder","tech",0.00
"pipe_waterPotable","cold_primary_return","wint","dormitories",0.00
"pipe_waterPotable","cold_primary_return","sum","dormitories",0.00
"pipe_waterPotable","cold_primary_return","shoulder","dormitories",0.00
"pipe_waterPotable","cold_primary_return","wint","energyIsland",0.00
"pipe_waterPotable","cold_primary_return","sum","energyIsland",0.00
"pipe_waterPotable","cold_primary_return","shoulder","energyIsland",0.00
"pipe_waterPotable","cold_primary_return","wint","factory",0.00
"pipe_waterPotable","cold_primary_return","sum","factory",0.00
"pipe_waterPotable","cold_primary_return","shoulder","factory",0.00
"pipe_waterPotable","cold_primary_return","wint","factory_assembly",0.00
"pipe_waterPotable","cold_primary_return","sum","factory_assembly",0.00
"pipe_waterPotable","cold_primary_return","shoulder","factory_assembly",0.00
"pipe_waterPotable","cold_primary_return","wint","factory_blades",0.00
"pipe_waterPotable","cold_primary_return","sum","factory_blades",0.00
"pipe_waterPotable","cold_primary_return","shoulder","factory_blades",0.00
"pipe_waterPotable","cold_primary_return","wint","hospital",0.00
"pipe_waterPotable","cold_primary_return","sum","hospital",0.00
"pipe_waterPotable","cold_primary_return","shoulder","hospital",0.00
"pipe_waterPotable","cold_primary_return","wint","multifunction",0.00
"pipe_waterPotable","cold_primary_return","sum","multifunction",0.00
"pipe_waterPotable","cold_primary_return","shoulder","multifunction",0.00
"pipe_waterPotable","cold_primary_return","wint","northDistrict",0.00
"pipe_waterPotable","cold_primary_return","sum","northDistrict",0.00
"pipe_waterPotable","cold_primary_return","shoulder","northDistrict",0.00
"pipe_waterPotable","cold_primary_return","wint","quality",0.00
"pipe_waterPotable","cold_primary_return","sum","quality",0.00
"pipe_waterPotable","cold_primary_return","shoulder","quality",0.00
"pipe_waterPotable","cold_primary_return","wint","reserved",0.00
"pipe_waterPotable","cold_primary_return","sum","reserved",0.00
"pipe_waterPotable","cold_primary_return","shoulder","reserved",0.00
"pipe_waterPotable","cold_primary_return","wint","residential",0.00
"pipe_waterPotable","cold_primary_return","sum","residential",0.00
"pipe_waterPotable","cold_primary_return","shoulder","residential",0.00
"pipe_waterPotable","cold_primary_return","wint","school",0.00
"pipe_waterPotable","cold_primary_return","sum","school",0.00
"pipe_waterPotable","cold_primary_return","shoulder","school",0.00
"pipe_waterPotable","cold_primary_return","wint","tech",0.00
"pipe_waterPotable","cold_primary_return","sum","tech",0.00
"pipe_waterPotable","cold_primary_return","shoulder","tech",0.00
"pipe_waterPotable","cold_secondary_feed","wint","dormitories",0.00
"pipe_waterPotable","cold_secondary_feed","sum","dormitories",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","dormitories",0.00
"pipe_waterPotable","cold_secondary_feed","wint","energyIsland",0.00
"pipe_waterPotable","cold_secondary_feed","sum","energyIsland",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","energyIsland",0.00
"pipe_waterPotable","cold_secondary_feed","wint","factory",0.00
"pipe_waterPotable","cold_secondary_feed","sum","factory",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","factory",0.00
"pipe_waterPotable","cold_secondary_feed","wint","factory_assembly",0.00
"pipe_waterPotable","cold_secondary_feed","sum","factory_assembly",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","factory_assembly",0.00
"pipe_waterPotable","cold_secondary_feed","wint","factory_blades",0.00
"pipe_waterPotable","cold_secondary_feed","sum","factory_blades",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","factory_blades",0.00
"pipe_waterPotable","cold_secondary_feed","wint","hospital",0.00
"pipe_waterPotable","cold_secondary_feed","sum","hospital",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","hospital",0.00
"pipe_waterPotable","cold_secondary_feed","wint","multifunction",0.00
"pipe_waterPotable","cold_secondary_feed","sum","multifunction",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","multifunction",0.00
"pipe_waterPotable","cold_secondary_feed","wint","northDistrict",0.00
"pipe_waterPotable","cold_secondary_feed","sum","northDistrict",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","northDistrict",0.00
"pipe_waterPotable","cold_secondary_feed","wint","quality",0.00
"pipe_waterPotable","cold_secondary_feed","sum","quality",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","quality",0.00
"pipe_waterPotable","cold_secondary_feed","wint","reserved",0.00
"pipe_waterPotable","cold_secondary_feed","sum","reserved",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","reserved",0.00
"pipe_waterPotable","cold_secondary_feed","wint","residential",0.00
"pipe_waterPotable","cold_secondary_feed","sum","residential",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","residential",0.00
"pipe_waterPotable","cold_secondary_feed","wint","school",0.00
"pipe_waterPotable","cold_secondary_feed","sum","school",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","school",0.00
"pipe_waterPotable","cold_secondary_feed","wint","tech",0.00
"pipe_waterPotable","cold_secondary_feed","sum","tech",0.00
"pipe_waterPotable","cold_secondary_feed","shoulder","tech",0.00
"pipe_waterPotable","cold_secondary_return","wint","dormitories",0.00
"pipe_waterPotable","cold_secondary_return","sum","dormitories",0.00
"pipe_waterPotable","cold_secondary_return","shoulder","dormitories",0.00
"pipe_waterPotable","cold_secondary_return","wint","energyIsland",0.00
"pipe_waterPotable","cold_secondary_return","sum","energyIsland",0.00
"pipe_waterPotable","cold_secondary_return","shoulder","energyIsland",0.00
