"process","resource","season","zone","value"
"airCon_split","solar","sum","northDistrict",0.00
"airCon_split","solar","shoulder","northDistrict",0.00
"airCon_split","solar","wint","quality",0.00
"airCon_split","solar","sum","quality",0.00
"airCon_split","solar","shoulder","quality",0.00
"airCon_split","solar","wint","reserved",0.00
"airCon_split","solar","sum","reserved",0.00
"airCon_split","solar","shoulder","reserved",0.00
"airCon_split","solar","wint","residential",0.00
"airCon_split","solar","sum","residential",0.00
"airCon_split","solar","shoulder","residential",0.00
"airCon_split","solar","wint","school",0.00
"airCon_split","solar","sum","school",0.00
"airCon_split","solar","shoulder","school",0.00
"airCon_split","solar","wint","tech",0.00
"airCon_split","solar","sum","tech",0.00
"airCon_split","solar","shoulder","tech",0.00
"airCon_split","uranium","wint","dormitories",0.00
"airCon_split","uranium","sum","dormitories",0.00
"airCon_split","uranium","shoulder","dormitories",0.00
"airCon_split","uranium","wint","energyIsland",0.00
"airCon_split","uranium","sum","energyIsland",0.00
"airCon_split","uranium","shoulder","energyIsland",0.00
"airCon_split","uranium","wint","factory",0.00
"airCon_split","uranium","sum","factory",0.00
"airCon_split","uranium","shoulder","factory",0.00
"airCon_split","uranium","wint","factory_assembly",0.00
"airCon_split","uranium","sum","factory_assembly",0.00
"airCon_split","uranium","shoulder","factory_assembly",0.00
"airCon_split","uranium","wint","factory_blades",0.00
"airCon_split","uranium","sum","factory_blades",0.00
"airCon_split","uranium","shoulder","factory_blades",0.00
"airCon_split","uranium","wint","hospital",0.00
"airCon_split","uranium","sum","hospital",0.00
"airCon_split","uranium","shoulder","hospital",0.00
"airCon_split","uranium","wint","multifunction",0.00
"airCon_split","uranium","sum","multifunction",0.00
"airCon_split","uranium","shoulder","multifunction",0.00
"airCon_split","uranium","wint","northDistrict",0.00
"airCon_split","uranium","sum","northDistrict",0.00
"airCon_split","uranium","shoulder","northDistrict",0.00
"airCon_split","uranium","wint","quality",0.00
"airCon_split","uranium","sum","quality",0.00
"airCon_split","uranium","shoulder","quality",0.00
"airCon_split","uranium","wint","reserved",0.00
"airCon_split","uranium","sum","reserved",0.00
"airCon_split","uranium","shoulder","reserved",0.00
"airCon_split","uranium","wint","residential",0.00
"airCon_split","uranium","sum","residential",0.00
"airCon_split","uranium","shoulder","residential",0.00
"airCon_split","uranium","wint","school",0.00
"airCon_split","uranium","sum","school",0.00
"airCon_split","uranium","shoulder","school",0.00
"airCon_split","uranium","wint","tech",0.00
"airCon_split","uranium","sum","tech",0.00
"airCon_split","uranium","shoulder","tech",0.00
"airCon_split","vegWaste","wint","dormitories",0.00
"airCon_split","vegWaste","sum","dormitories",0.00
"airCon_split","vegWaste","shoulder","dormitories",0.00
"airCon_split","vegWaste","wint","energyIsland",0.00
"airCon_split","vegWaste","sum","energyIsland",0.00
"airCon_split","vegWaste","shoulder","energyIsland",0.00
"airCon_split","vegWaste","wint","factory",0.00
"airCon_split","vegWaste","sum","factory",0.00
"airCon_split","vegWaste","shoulder","factory",0.00
"airCon_split","vegWaste","wint","factory_assembly",0.00
"airCon_split","vegWaste","sum","factory_assembly",0.00
"airCon_split","vegWaste","shoulder","factory_assembly",0.00
"airCon_split","vegWaste","wint","factory_blades",0.00
"airCon_split","vegWaste","sum","factory_blades",0.00
"airCon_split","vegWaste","shoulder","factory_blades",0.00
"airCon_split","vegWaste","wint","hospital",0.00
"airCon_split","vegWaste","sum","hospital",0.00
"airCon_split","vegWaste","shoulder","hospital",0.00
"airCon_split","vegWaste","wint","multifunction",0.00
"airCon_split","vegWaste","sum","multifunction",0.00
"airCon_split","vegWaste","shoulder","multifunction",0.00
"airCon_split","vegWaste","wint","northDistrict",0.00
"airCon_split","vegWaste","sum","northDistrict",0.00
"airCon_split","vegWaste","shoulder","northDistrict",0.00
"airCon_split","vegWaste","wint","quality",0.00
"airCon_split","vegWaste","sum","quality",0.00
"airCon_split","vegWaste","shoulder","quality",0.00
"airCon_split","vegWaste","wint","reserved",0.00
"airCon_split","vegWaste","sum","reserved",0.00
"airCon_split","vegWaste","shoulder","reserved",0.00
"airCon_split","vegWaste","wint","residential",0.00
"airCon_split","vegWaste","sum","residential",0.00
"airCon_split","vegWaste","shoulder","residential",0.00
"airCon_split","vegWaste","wint","school",0.00
"airCon_split","vegWaste","sum","school",0.00
"airCon_split","vegWaste","shoulder","school",0.00
"airCon_split","vegWaste","wint","tech",0.00
"airCon_split","vegWaste","sum","tech",0.00
"airCon_split","vegWaste","shoulder","tech",0.00
"airCon_split","waste_organic","wint","dormitories",0.00
"airCon_split","waste_organic","sum","dormitories",0.00
"airCon_split","waste_organic","shoulder","dormitories",0.00
"airCon_split","waste_organic","wint","energyIsland",0.00
"airCon_split","waste_organic","sum","energyIsland",0.00
"airCon_split","waste_organic","shoulder","energyIsland",0.00
"airCon_split","waste_organic","wint","factory",0.00
"airCon_split","waste_organic","sum","factory",0.00
"airCon_split","waste_organic","shoulder","factory",0.00
"airCon_split","waste_organic","wint","factory_assembly",0.00
"airCon_split","waste_organic","sum","factory_assembly",0.00
"airCon_split","waste_organic","shoulder","factory_assembly",0.00
"airCon_split","waste_organic","wint","factory_blades",0.00
"airCon_split","waste_organic","sum","factory_blades",0.00
"airCon_split","waste_organic","shoulder","factory_blades",0.00
"airCon_split","waste_organic","wint","hospital",0.00
"airCon_split","waste_organic","sum","hospital",0.00
"airCon_split","waste_organic","shoulder","hospital",0.00
"airCon_split","waste_organic","wint","multifunction",0.00
"airCon_split","waste_organic","sum","multifunction",0.00
"airCon_split","waste_organic","shoulder","multifunction",0.00
"airCon_split","waste_organic","wint","northDistrict",0.00
"airCon_split","waste_organic","sum","northDistrict",0.00
"airCon_split","waste_organic","shoulder","northDistrict",0.00
"airCon_split","waste_organic","wint","quality",0.00
"airCon_split","waste_organic","sum","quality",0.00
"airCon_split","waste_organic","shoulder","quality",0.00
"airCon_split","waste_organic","wint","reserved",0.00
"airCon_split","waste_organic","sum","reserved",0.00
"airCon_split","waste_organic","shoulder","reserved",0.00
"airCon_split","waste_organic","wint","residential",0.00
"airCon_split","waste_organic","sum","residential",0.00
"airCon_split","waste_organic","shoulder","residential",0.00
"airCon_split","waste_organic","wint","school",0.00
"airCon_split","waste_organic","sum","school",0.00
"airCon_split","waste_organic","shoulder","school",0.00
"airCon_split","waste_organic","wint","tech",0.00
"airCon_split","waste_organic","sum","tech",0.00
"airCon_split","waste_organic","shoulder","tech",0.00
"airCon_split","waste","wint","dormitories",0.00
"airCon_split","waste","sum","dormitories",0.00
"airCon_split","waste","shoulder","dormitories",0.00
"airCon_split","waste","wint","energyIsland",0.00
"airCon_split","waste","sum","energyIsland",0.00
"airCon_split","waste","shoulder","energyIsland",0.00
"airCon_split","waste","wint","factory",0.00
"airCon_split","waste","sum","factory",0.00
"airCon_split","waste","shoulder","factory",0.00
"airCon_split","waste","wint","factory_assembly",0.00
"airCon_split","waste","sum","factory_assembly",0.00
"airCon_split","waste","shoulder","factory_assembly",0.00
"airCon_split","waste","wint","factory_blades",0.00
"airCon_split","waste","sum","factory_blades",0.00
"airCon_split","waste","shoulder","factory_blades",0.00
"airCon_split","waste","wint","hospital",0.00
"airCon_split","waste","sum","hospital",0.00
"airCon_split","waste","shoulder","hospital",0.00
"airCon_split","waste","wint","multifunction",0.00
"airCon_split","waste","sum","multifunction",0.00
"airCon_split","waste","shoulder","multifunction",0.00
"airCon_split","waste","wint","northDistrict",0.00
"airCon_split","waste","sum","northDistrict",0.00
"airCon_split","waste","shoulder","northDistrict",0.00
"airCon_split","waste","wint","quality",0.00
"airCon_split","waste","sum","quality",0.00
"airCon_split","waste","shoulder","quality",0.00
"airCon_split","waste","wint","reserved",0.00
"airCon_split","waste","sum","reserved",0.00
"airCon_split","waste","shoulder","reserved",0.00
"airCon_split","waste","wint","residential",0.00
"airCon_split","waste","sum","residential",0.00
"airCon_split","waste","shoulder","residential",0.00
"airCon_split","waste","wint","school",0.00
"airCon_split","waste","sum","school",0.00
"airCon_split","waste","shoulder","school",0.00
"airCon_split","waste","wint","tech",0.00
"airCon_split","waste","sum","tech",0.00
"airCon_split","waste","shoulder","tech",0.00
"airCon_split","wastewater","wint","dormitories",0.00
"airCon_split","wastewater","sum","dormitories",0.00
"airCon_split","wastewater","shoulder","dormitories",0.00
"airCon_split","wastewater","wint","energyIsland",0.00
"airCon_split","wastewater","sum","energyIsland",0.00
"airCon_split","wastewater","shoulder","energyIsland",0.00
"airCon_split","wastewater","wint","factory",0.00
"airCon_split","wastewater","sum","factory",0.00
"airCon_split","wastewater","shoulder","factory",0.00
"airCon_split","wastewater","wint","factory_assembly",0.00
"airCon_split","wastewater","sum","factory_assembly",0.00
"airCon_split","wastewater","shoulder","factory_assembly",0.00
"airCon_split","wastewater","wint","factory_blades",0.00
"airCon_split","wastewater","sum","factory_blades",0.00
"airCon_split","wastewater","shoulder","factory_blades",0.00
"airCon_split","wastewater","wint","hospital",0.00
"airCon_split","wastewater","sum","hospital",0.00
"airCon_split","wastewater","shoulder","hospital",0.00
"airCon_split","wastewater","wint","multifunction",0.00
"airCon_split","wastewater","sum","multifunction",0.00
"airCon_split","wastewater","shoulder","multifunction",0.00
"airCon_split","wastewater","wint","northDistrict",0.00
"airCon_split","wastewater","sum","northDistrict",0.00
"airCon_split","wastewater","shoulder","northDistrict",0.00
"airCon_split","wastewater","wint","quality",0.00
"airCon_split","wastewater","sum","quality",0.00
"airCon_split","wastewater","shoulder","quality",0.00
"airCon_split","wastewater","wint","reserved",0.00
"airCon_split","wastewater","sum","reserved",0.00
"airCon_split","wastewater","shoulder","reserved",0.00
"airCon_split","wastewater","wint","residential",0.00
"airCon_split","wastewater","sum","residential",0.00
"airCon_split","wastewater","shoulder","residential",0.00
"airCon_split","wastewater","wint","school",0.00
"airCon_split","wastewater","sum","school",0.00
"airCon_split","wastewater","shoulder","school",0.00
"airCon_split","wastewater","wint","tech",0.00
"airCon_split","wastewater","sum","tech",0.00
"airCon_split","wastewater","shoulder","tech",0.00
"airCon_split","water_pure","wint","dormitories",0.00
"airCon_split","water_pure","sum","dormitories",0.00
"airCon_split","water_pure","shoulder","dormitories",0.00
"airCon_split","water_pure","wint","energyIsland",0.00
"airCon_split","water_pure","sum","energyIsland",0.00
"airCon_split","water_pure","shoulder","energyIsland",0.00
"airCon_split","water_pure","wint","factory",0.00
"airCon_split","water_pure","sum","factory",0.00
"airCon_split","water_pure","shoulder","factory",0.00
"airCon_split","water_pure","wint","factory_assembly",0.00
"airCon_split","water_pure","sum","factory_assembly",0.00
"airCon_split","water_pure","shoulder","factory_assembly",0.00
"airCon_split","water_pure","wint","factory_blades",0.00
"airCon_split","water_pure","sum","factory_blades",0.00
"airCon_split","water_pure","shoulder","factory_blades",0.00
"airCon_split","water_pure","wint","hospital",0.00
"airCon_split","water_pure","sum","hospital",0.00
"airCon_split","water_pure","shoulder","hospital",0.00
"airCon_split","water_pure","wint","multifunction",0.00
"airCon_split","water_pure","sum","multifunction",0.00
"airCon_split","water_pure","shoulder","multifunction",0.00
"airCon_split","water_pure","wint","northDistrict",0.00
"airCon_split","water_pure","sum","northDistrict",0.00
"airCon_split","water_pure","shoulder","northDistrict",0.00
"airCon_split","water_pure","wint","quality",0.00
"airCon_split","water_pure","sum","quality",0.00
"airCon_split","water_pure","shoulder","quality",0.00
"airCon_split","water_pure","wint","reserved",0.00
"airCon_split","water_pure","sum","reserved",0.00
"airCon_split","water_pure","shoulder","reserved",0.00
"airCon_split","water_pure","wint","residential",0.00
"airCon_split","water_pure","sum","residential",0.00
"airCon_split","water_pure","shoulder","residential",0.00
"airCon_split","water_pure","wint","school",0.00
"airCon_split","water_pure","sum","school",0.00
"airCon_split","water_pure","shoulder","school",0.00
"airCon_split","water_pure","wint","tech",0.00
"airCon_split","water_pure","sum","tech",0.00
"airCon_split","water_pure","shoulder","tech",0.00
"airCon_split","water","wint","dormitories",0.00
"airCon_split","water","sum","dormitories",0.00
"airCon_split","water","shoulder","dormitories",0.00
"airCon_split","water","wint","energyIsland",0.00
"airCon_split","water","sum","energyIsland",0.00
"airCon_split","water","shoulder","energyIsland",0.00
"airCon_split","water","wint","factory",0.00
"airCon_split","water","sum","factory",0.00
"airCon_split","water","shoulder","factory",0.00
"airCon_split","water","wint","factory_assembly",0.00
"airCon_split","water","sum","factory_assembly",0.00
"airCon_split","water","shoulder","factory_assembly",0.00
"airCon_split","water","wint","factory_blades",0.00
"airCon_split","water","sum","factory_blades",0.00
"airCon_split","water","shoulder","factory_blades",0.00
"airCon_split","water","wint","hospital",0.00
"airCon_split","water","sum","hospital",0.00
"airCon_split","water","shoulder","hospital",0.00
"airCon_split","water","wint","multifunction",0.00
"airCon_split","water","sum","multifunction",0.00
"airCon_split","water","shoulder","multifunction",0.00
"airCon_split","water","wint","northDistrict",0.00
"airCon_split","water","sum","northDistrict",0.00
"airCon_split","water","shoulder","northDistrict",0.00
"airCon_split","water","wint","quality",0.00
"airCon_split","water","sum","quality",0.00
"airCon_split","water","shoulder","quality",0.00
"airCon_split","water","wint","reserved",0.00
"airCon_split","water","sum","reserved",0.00
"airCon_split","water","shoulder","reserved",0.00
"airCon_split","water","wint","residential",0.00
"airCon_split","water","sum","residential",0.00
"airCon_split","water","shoulder","residential",0.00
"airCon_split","water","wint","school",0.00
"airCon_split","water","sum","school",0.00
"airCon_split","water","shoulder","school",0.00
"airCon_split","water","wint","tech",0.00
"airCon_split","water","sum","tech",0.00
"airCon_split","water","shoulder","tech",0.00
"airCon_split","waterBrackish","wint","dormitories",0.00
"airCon_split","waterBrackish","sum","dormitories",0.00
"airCon_split","waterBrackish","shoulder","dormitories",0.00
"airCon_split","waterBrackish","wint","energyIsland",0.00
"airCon_split","waterBrackish","sum","energyIsland",0.00
"airCon_split","waterBrackish","shoulder","energyIsland",0.00
"airCon_split","waterBrackish","wint","factory",0.00
"airCon_split","waterBrackish","sum","factory",0.00
"airCon_split","waterBrackish","shoulder","factory",0.00
"airCon_split","waterBrackish","wint","factory_assembly",0.00
"airCon_split","waterBrackish","sum","factory_assembly",0.00
"airCon_split","waterBrackish","shoulder","factory_assembly",0.00
"airCon_split","waterBrackish","wint","factory_blades",0.00
"airCon_split","waterBrackish","sum","factory_blades",0.00
"airCon_split","waterBrackish","shoulder","factory_blades",0.00
"airCon_split","waterBrackish","wint","hospital",0.00
"airCon_split","waterBrackish","sum","hospital",0.00
"airCon_split","waterBrackish","shoulder","hospital",0.00
"airCon_split","waterBrackish","wint","multifunction",0.00
"airCon_split","waterBrackish","sum","multifunction",0.00
"airCon_split","waterBrackish","shoulder","multifunction",0.00
"airCon_split","waterBrackish","wint","northDistrict",0.00
"airCon_split","waterBrackish","sum","northDistrict",0.00
"airCon_split","waterBrackish","shoulder","northDistrict",0.00
"airCon_split","waterBrackish","wint","quality",0.00
"airCon_split","waterBrackish","sum","quality",0.00
"airCon_split","waterBrackish","shoulder","quality",0.00
"airCon_split","waterBrackish","wint","reserved",0.00
"airCon_split","waterBrackish","sum","reserved",0.00
"airCon_split","waterBrackish","shoulder","reserved",0.00
"airCon_split","waterBrackish","wint","residential",0.00
"airCon_split","waterBrackish","sum","residential",0.00
"airCon_split","waterBrackish","shoulder","residential",0.00
"airCon_split","waterBrackish","wint","school",0.00
"airCon_split","waterBrackish","sum","school",0.00
"airCon_split","waterBrackish","shoulder","school",0.00
"airCon_split","waterBrackish","wint","tech",0.00
"airCon_split","waterBrackish","sum","tech",0.00
"airCon_split","waterBrackish","shoulder","tech",0.00
"airCon_split","waterIrrigation","wint","dormitories",0.00
"airCon_split","waterIrrigation","sum","dormitories",0.00
"airCon_split","waterIrrigation","shoulder","dormitories",0.00
"airCon_split","waterIrrigation","wint","energyIsland",0.00
"airCon_split","waterIrrigation","sum","energyIsland",0.00
"airCon_split","waterIrrigation","shoulder","energyIsland",0.00
"airCon_split","waterIrrigation","wint","factory",0.00
"airCon_split","waterIrrigation","sum","factory",0.00
"airCon_split","waterIrrigation","shoulder","factory",0.00
"airCon_split","waterIrrigation","wint","factory_assembly",0.00
"airCon_split","waterIrrigation","sum","factory_assembly",0.00
"airCon_split","waterIrrigation","shoulder","factory_assembly",0.00
"airCon_split","waterIrrigation","wint","factory_blades",0.00
"airCon_split","waterIrrigation","sum","factory_blades",0.00
"airCon_split","waterIrrigation","shoulder","factory_blades",0.00
"airCon_split","waterIrrigation","wint","hospital",0.00
"airCon_split","waterIrrigation","sum","hospital",0.00
"airCon_split","waterIrrigation","shoulder","hospital",0.00
"airCon_split","waterIrrigation","wint","multifunction",0.00
"airCon_split","waterIrrigation","sum","multifunction",0.00
"airCon_split","waterIrrigation","shoulder","multifunction",0.00
"airCon_split","waterIrrigation","wint","northDistrict",0.00
"airCon_split","waterIrrigation","sum","northDistrict",0.00
"airCon_split","waterIrrigation","shoulder","northDistrict",0.00
"airCon_split","waterIrrigation","wint","quality",0.00
"airCon_split","waterIrrigation","sum","quality",0.00
"airCon_split","waterIrrigation","shoulder","quality",0.00
"airCon_split","waterIrrigation","wint","reserved",0.00
"airCon_split","waterIrrigation","sum","reserved",0.00
"airCon_split","waterIrrigation","shoulder","reserved",0.00
"airCon_split","waterIrrigation","wint","residential",0.00
"airCon_split","waterIrrigation","sum","residential",0.00
"airCon_split","waterIrrigation","shoulder","residential",0.00
"airCon_split","waterIrrigation","wint","school",0.00
"airCon_split","waterIrrigation","sum","school",0.00
"airCon_split","waterIrrigation","shoulder","school",0.00
"airCon_split","waterIrrigation","wint","tech",0.00
"airCon_split","waterIrrigation","sum","tech",0.00
"airCon_split","waterIrrigation","shoulder","tech",0.00
"airCon_split","waterNonPotable","wint","dormitories",0.00
"airCon_split","waterNonPotable","sum","dormitories",0.00
"airCon_split","waterNonPotable","shoulder","dormitories",0.00
"airCon_split","waterNonPotable","wint","energyIsland",0.00
"airCon_split","waterNonPotable","sum","energyIsland",0.00
"airCon_split","waterNonPotable","shoulder","energyIsland",0.00
"airCon_split","waterNonPotable","wint","factory",0.00
"airCon_split","waterNonPotable","sum","factory",0.00
"airCon_split","waterNonPotable","shoulder","factory",0.00
"airCon_split","waterNonPotable","wint","factory_assembly",0.00
"airCon_split","waterNonPotable","sum","factory_assembly",0.00
"airCon_split","waterNonPotable","shoulder","factory_assembly",0.00
"airCon_split","waterNonPotable","wint","factory_blades",0.00
"airCon_split","waterNonPotable","sum","factory_blades",0.00
"airCon_split","waterNonPotable","shoulder","factory_blades",0.00
"airCon_split","waterNonPotable","wint","hospital",0.00
"airCon_split","waterNonPotable","sum","hospital",0.00
"airCon_split","waterNonPotable","shoulder","hospital",0.00
"airCon_split","waterNonPotable","wint","multifunction",0.00
"airCon_split","waterNonPotable","sum","multifunction",0.00
"airCon_split","waterNonPotable","shoulder","multifunction",0.00
"airCon_split","waterNonPotable","wint","northDistrict",0.00
"airCon_split","waterNonPotable","sum","northDistrict",0.00
"airCon_split","waterNonPotable","shoulder","northDistrict",0.00
"airCon_split","waterNonPotable","wint","quality",0.00
"airCon_split","waterNonPotable","sum","quality",0.00
"airCon_split","waterNonPotable","shoulder","quality",0.00
"airCon_split","waterNonPotable","wint","reserved",0.00
"airCon_split","waterNonPotable","sum","reserved",0.00
"airCon_split","waterNonPotable","shoulder","reserved",0.00
"airCon_split","waterNonPotable","wint","residential",0.00
"airCon_split","waterNonPotable","sum","residential",0.00
"airCon_split","waterNonPotable","shoulder","residential",0.00
"airCon_split","waterNonPotable","wint","school",0.00
"airCon_split","waterNonPotable","sum","school",0.00
"airCon_split","waterNonPotable","shoulder","school",0.00
"airCon_split","waterNonPotable","wint","tech",0.00
"airCon_split","waterNonPotable","sum","tech",0.00
"airCon_split","waterNonPotable","shoulder","tech",0.00
"airCon_split","waterPotable","wint","dormitories",0.00
"airCon_split","waterPotable","sum","dormitories",0.00
"airCon_split","waterPotable","shoulder","dormitories",0.00
"airCon_split","waterPotable","wint","energyIsland",0.00
"airCon_split","waterPotable","sum","energyIsland",0.00
"airCon_split","waterPotable","shoulder","energyIsland",0.00
"airCon_split","waterPotable","wint","factory",0.00
"airCon_split","waterPotable","sum","factory",0.00
"airCon_split","waterPotable","shoulder","factory",0.00
"airCon_split","waterPotable","wint","factory_assembly",0.00
"airCon_split","waterPotable","sum","factory_assembly",0.00
"airCon_split","waterPotable","shoulder","factory_assembly",0.00
"airCon_split","waterPotable","wint","factory_blades",0.00
"airCon_split","waterPotable","sum","factory_blades",0.00
"airCon_split","waterPotable","shoulder","factory_blades",0.00
"airCon_split","waterPotable","wint","hospital",0.00
"airCon_split","waterPotable","sum","hospital",0.00
"airCon_split","waterPotable","shoulder","hospital",0.00
"airCon_split","waterPotable","wint","multifunction",0.00
"airCon_split","waterPotable","sum","multifunction",0.00
"airCon_split","waterPotable","shoulder","multifunction",0.00
"airCon_split","waterPotable","wint","northDistrict",0.00
"airCon_split","waterPotable","sum","northDistrict",0.00
"airCon_split","waterPotable","shoulder","northDistrict",0.00
"airCon_split","waterPotable","wint","quality",0.00
"airCon_split","waterPotable","sum","quality",0.00
"airCon_split","waterPotable","shoulder","quality",0.00
"airCon_split","waterPotable","wint","reserved",0.00
"airCon_split","waterPotable","sum","reserved",0.00
"airCon_split","waterPotable","shoulder","reserved",0.00
"airCon_split","waterPotable","wint","residential",0.00
"airCon_split","waterPotable","sum","residential",0.00
"airCon_split","waterPotable","shoulder","residential",0.00
"airCon_split","waterPotable","wint","school",0.00
"airCon_split","waterPotable","sum","school",0.00
"airCon_split","waterPotable","shoulder","school",0.00
"airCon_split","waterPotable","wint","tech",0.00
"airCon_split","waterPotable","sum","tech",0.00
"airCon_split","waterPotable","shoulder","tech",0.00
"airCon_split","wind","wint","dormitories",0.00
"airCon_split","wind","sum","dormitories",0.00
"airCon_split","wind","shoulder","dormitories",0.00
"airCon_split","wind","wint","energyIsland",0.00
"airCon_split","wind","sum","energyIsland",0.00
"airCon_split","wind","shoulder","energyIsland",0.00
"airCon_split","wind","wint","factory",0.00
"airCon_split","wind","sum","factory",0.00
"airCon_split","wind","shoulder","factory",0.00
"airCon_split","wind","wint","factory_assembly",0.00
"airCon_split","wind","sum","factory_assembly",0.00
"airCon_split","wind","shoulder","factory_assembly",0.00
"airCon_split","wind","wint","factory_blades",0.00
"airCon_split","wind","sum","factory_blades",0.00
"airCon_split","wind","shoulder","factory_blades",0.00
"airCon_split","wind","wint","hospital",0.00
"airCon_split","wind","sum","hospital",0.00
"airCon_split","wind","shoulder","hospital",0.00
"airCon_split","wind","wint","multifunction",0.00
"airCon_split","wind","sum","multifunction",0.00
"airCon_split","wind","shoulder","multifunction",0.00
"airCon_split","wind","wint","northDistrict",0.00
"airCon_split","wind","sum","northDistrict",0.00
"airCon_split","wind","shoulder","northDistrict",0.00
"airCon_split","wind","wint","quality",0.00
"airCon_split","wind","sum","quality",0.00
"airCon_split","wind","shoulder","quality",0.00
"airCon_split","wind","wint","reserved",0.00
"airCon_split","wind","sum","reserved",0.00
"airCon_split","wind","shoulder","reserved",0.00
"airCon_split","wind","wint","residential",0.00
"airCon_split","wind","sum","residential",0.00
"airCon_split","wind","shoulder","residential",0.00
"airCon_split","wind","wint","school",0.00
"airCon_split","wind","sum","school",0.00
"airCon_split","wind","shoulder","school",0.00
"airCon_split","wind","wint","tech",0.00
"airCon_split","wind","sum","tech",0.00
"airCon_split","wind","shoulder","tech",0.00
"airCon_split","wood","wint","dormitories",0.00
"airCon_split","wood","sum","dormitories",0.00
"airCon_split","wood","shoulder","dormitories",0.00
"airCon_split","wood","wint","energyIsland",0.00
"airCon_split","wood","sum","energyIsland",0.00
"airCon_split","wood","shoulder","energyIsland",0.00
"airCon_split","wood","wint","factory",0.00
"airCon_split","wood","sum","factory",0.00
"airCon_split","wood","shoulder","factory",0.00
"airCon_split","wood","wint","factory_assembly",0.00
"airCon_split","wood","sum","factory_assembly",0.00
"airCon_split","wood","shoulder","factory_assembly",0.00
"airCon_split","wood","wint","factory_blades",0.00
"airCon_split","wood","sum","factory_blades",0.00
"airCon_split","wood","shoulder","factory_blades",0.00
"airCon_split","wood","wint","hospital",0.00
"airCon_split","wood","sum","hospital",0.00
"airCon_split","wood","shoulder","hospital",0.00
"airCon_split","wood","wint","multifunction",0.00
"airCon_split","wood","sum","multifunction",0.00
"airCon_split","wood","shoulder","multifunction",0.00
"airCon_split","wood","wint","northDistrict",0.00
"airCon_split","wood","sum","northDistrict",0.00
"airCon_split","wood","shoulder","northDistrict",0.00
"airCon_split","wood","wint","quality",0.00
"airCon_split","wood","sum","quality",0.00
"airCon_split","wood","shoulder","quality",0.00
"airCon_split","wood","wint","reserved",0.00
"airCon_split","wood","sum","reserved",0.00
"airCon_split","wood","shoulder","reserved",0.00
"airCon_split","wood","wint","residential",0.00
"airCon_split","wood","sum","residential",0.00
"airCon_split","wood","shoulder","residential",0.00
"airCon_split","wood","wint","school",0.00
"airCon_split","wood","sum","school",0.00
"airCon_split","wood","shoulder","school",0.00
"airCon_split","wood","wint","tech",0.00
"airCon_split","wood","sum","tech",0.00
"airCon_split","wood","shoulder","tech",0.00
"boiler_domestic","algae","wint","dormitories",0.00
"boiler_domestic","algae","sum","dormitories",0.00
"boiler_domestic","algae","shoulder","dormitories",0.00
"boiler_domestic","algae","wint","energyIsland",0.00
"boiler_domestic","algae","sum","energyIsland",0.00
"boiler_domestic","algae","shoulder","energyIsland",0.00
"boiler_domestic","algae","wint","factory",0.00
"boiler_domestic","algae","sum","factory",0.00
"boiler_domestic","algae","shoulder","factory",0.00
"boiler_domestic","algae","wint","factory_assembly",0.00
"boiler_domestic","algae","sum","factory_assembly",0.00
"boiler_domestic","algae","shoulder","factory_assembly",0.00
"boiler_domestic","algae","wint","factory_blades",0.00
"boiler_domestic","algae","sum","factory_blades",0.00
"boiler_domestic","algae","shoulder","factory_blades",0.00
"boiler_domestic","algae","wint","hospital",0.00
"boiler_domestic","algae","sum","hospital",0.00
"boiler_domestic","algae","shoulder","hospital",0.00
"boiler_domestic","algae","wint","multifunction",0.00
"boiler_domestic","algae","sum","multifunction",0.00
"boiler_domestic","algae","shoulder","multifunction",0.00
"boiler_domestic","algae","wint","northDistrict",0.00
"boiler_domestic","algae","sum","northDistrict",0.00
"boiler_domestic","algae","shoulder","northDistrict",0.00
"boiler_domestic","algae","wint","quality",0.00
"boiler_domestic","algae","sum","quality",0.00
"boiler_domestic","algae","shoulder","quality",0.00
"boiler_domestic","algae","wint","reserved",0.00
"boiler_domestic","algae","sum","reserved",0.00
"boiler_domestic","algae","shoulder","reserved",0.00
"boiler_domestic","algae","wint","residential",0.00
"boiler_domestic","algae","sum","residential",0.00
"boiler_domestic","algae","shoulder","residential",0.00
"boiler_domestic","algae","wint","school",0.00
"boiler_domestic","algae","sum","school",0.00
"boiler_domestic","algae","shoulder","school",0.00
"boiler_domestic","algae","wint","tech",0.00
"boiler_domestic","algae","sum","tech",0.00
"boiler_domestic","algae","shoulder","tech",0.00
"boiler_domestic","algaeDry","wint","dormitories",0.00
"boiler_domestic","algaeDry","sum","dormitories",0.00
"boiler_domestic","algaeDry","shoulder","dormitories",0.00
"boiler_domestic","algaeDry","wint","energyIsland",0.00
"boiler_domestic","algaeDry","sum","energyIsland",0.00
"boiler_domestic","algaeDry","shoulder","energyIsland",0.00
"boiler_domestic","algaeDry","wint","factory",0.00
"boiler_domestic","algaeDry","sum","factory",0.00
"boiler_domestic","algaeDry","shoulder","factory",0.00
"boiler_domestic","algaeDry","wint","factory_assembly",0.00
"boiler_domestic","algaeDry","sum","factory_assembly",0.00
"boiler_domestic","algaeDry","shoulder","factory_assembly",0.00
"boiler_domestic","algaeDry","wint","factory_blades",0.00
"boiler_domestic","algaeDry","sum","factory_blades",0.00
"boiler_domestic","algaeDry","shoulder","factory_blades",0.00
"boiler_domestic","algaeDry","wint","hospital",0.00
