"transp_tech","resource","season","zone","value"
"pipe_cold_secondary_return","biomassAgriWaste","wint","reserved",0.00
"pipe_cold_secondary_return","biomassAgriWaste","sum","reserved",0.00
"pipe_cold_secondary_return","biomassAgriWaste","shoulder","reserved",0.00
"pipe_cold_secondary_return","biomassAgriWaste","wint","residential",0.00
"pipe_cold_secondary_return","biomassAgriWaste","sum","residential",0.00
"pipe_cold_secondary_return","biomassAgriWaste","shoulder","residential",0.00
"pipe_cold_secondary_return","biomassAgriWaste","wint","school",0.00
"pipe_cold_secondary_return","biomassAgriWaste","sum","school",0.00
"pipe_cold_secondary_return","biomassAgriWaste","shoulder","school",0.00
"pipe_cold_secondary_return","biomassAgriWaste","wint","tech",0.00
"pipe_cold_secondary_return","biomassAgriWaste","sum","tech",0.00
"pipe_cold_secondary_return","biomassAgriWaste","shoulder","tech",0.00
"pipe_cold_secondary_return","biooil","wint","dormitories",0.00
"pipe_cold_secondary_return","biooil","sum","dormitories",0.00
"pipe_cold_secondary_return","biooil","shoulder","dormitories",0.00
"pipe_cold_secondary_return","biooil","wint","energyIsland",0.00
"pipe_cold_secondary_return","biooil","sum","energyIsland",0.00
"pipe_cold_secondary_return","biooil","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","biooil","wint","factory",0.00
"pipe_cold_secondary_return","biooil","sum","factory",0.00
"pipe_cold_secondary_return","biooil","shoulder","factory",0.00
"pipe_cold_secondary_return","biooil","wint","factory_assembly",0.00
"pipe_cold_secondary_return","biooil","sum","factory_assembly",0.00
"pipe_cold_secondary_return","biooil","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","biooil","wint","factory_blades",0.00
"pipe_cold_secondary_return","biooil","sum","factory_blades",0.00
"pipe_cold_secondary_return","biooil","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","biooil","wint","hospital",0.00
"pipe_cold_secondary_return","biooil","sum","hospital",0.00
"pipe_cold_secondary_return","biooil","shoulder","hospital",0.00
"pipe_cold_secondary_return","biooil","wint","multifunction",0.00
"pipe_cold_secondary_return","biooil","sum","multifunction",0.00
"pipe_cold_secondary_return","biooil","shoulder","multifunction",0.00
"pipe_cold_secondary_return","biooil","wint","northDistrict",0.00
"pipe_cold_secondary_return","biooil","sum","northDistrict",0.00
"pipe_cold_secondary_return","biooil","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","biooil","wint","quality",0.00
"pipe_cold_secondary_return","biooil","sum","quality",0.00
"pipe_cold_secondary_return","biooil","shoulder","quality",0.00
"pipe_cold_secondary_return","biooil","wint","reserved",0.00
"pipe_cold_secondary_return","biooil","sum","reserved",0.00
"pipe_cold_secondary_return","biooil","shoulder","reserved",0.00
"pipe_cold_secondary_return","biooil","wint","residential",0.00
"pipe_cold_secondary_return","biooil","sum","residential",0.00
"pipe_cold_secondary_return","biooil","shoulder","residential",0.00
"pipe_cold_secondary_return","biooil","wint","school",0.00
"pipe_cold_secondary_return","biooil","sum","school",0.00
"pipe_cold_secondary_return","biooil","shoulder","school",0.00
"pipe_cold_secondary_return","biooil","wint","tech",0.00
"pipe_cold_secondary_return","biooil","sum","tech",0.00
"pipe_cold_secondary_return","biooil","shoulder","tech",0.00
"pipe_cold_secondary_return","butanol","wint","dormitories",0.00
"pipe_cold_secondary_return","butanol","sum","dormitories",0.00
"pipe_cold_secondary_return","butanol","shoulder","dormitories",0.00
"pipe_cold_secondary_return","butanol","wint","energyIsland",0.00
"pipe_cold_secondary_return","butanol","sum","energyIsland",0.00
"pipe_cold_secondary_return","butanol","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","butanol","wint","factory",0.00
"pipe_cold_secondary_return","butanol","sum","factory",0.00
"pipe_cold_secondary_return","butanol","shoulder","factory",0.00
"pipe_cold_secondary_return","butanol","wint","factory_assembly",0.00
"pipe_cold_secondary_return","butanol","sum","factory_assembly",0.00
"pipe_cold_secondary_return","butanol","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","butanol","wint","factory_blades",0.00
"pipe_cold_secondary_return","butanol","sum","factory_blades",0.00
"pipe_cold_secondary_return","butanol","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","butanol","wint","hospital",0.00
"pipe_cold_secondary_return","butanol","sum","hospital",0.00
"pipe_cold_secondary_return","butanol","shoulder","hospital",0.00
"pipe_cold_secondary_return","butanol","wint","multifunction",0.00
"pipe_cold_secondary_return","butanol","sum","multifunction",0.00
"pipe_cold_secondary_return","butanol","shoulder","multifunction",0.00
"pipe_cold_secondary_return","butanol","wint","northDistrict",0.00
"pipe_cold_secondary_return","butanol","sum","northDistrict",0.00
"pipe_cold_secondary_return","butanol","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","butanol","wint","quality",0.00
"pipe_cold_secondary_return","butanol","sum","quality",0.00
"pipe_cold_secondary_return","butanol","shoulder","quality",0.00
"pipe_cold_secondary_return","butanol","wint","reserved",0.00
"pipe_cold_secondary_return","butanol","sum","reserved",0.00
"pipe_cold_secondary_return","butanol","shoulder","reserved",0.00
"pipe_cold_secondary_return","butanol","wint","residential",0.00
"pipe_cold_secondary_return","butanol","sum","residential",0.00
"pipe_cold_secondary_return","butanol","shoulder","residential",0.00
"pipe_cold_secondary_return","butanol","wint","school",0.00
"pipe_cold_secondary_return","butanol","sum","school",0.00
"pipe_cold_secondary_return","butanol","shoulder","school",0.00
"pipe_cold_secondary_return","butanol","wint","tech",0.00
"pipe_cold_secondary_return","butanol","sum","tech",0.00
"pipe_cold_secondary_return","butanol","shoulder","tech",0.00
"pipe_cold_secondary_return","CNG","wint","dormitories",0.00
"pipe_cold_secondary_return","CNG","sum","dormitories",0.00
"pipe_cold_secondary_return","CNG","shoulder","dormitories",0.00
"pipe_cold_secondary_return","CNG","wint","energyIsland",0.00
"pipe_cold_secondary_return","CNG","sum","energyIsland",0.00
"pipe_cold_secondary_return","CNG","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","CNG","wint","factory",0.00
"pipe_cold_secondary_return","CNG","sum","factory",0.00
"pipe_cold_secondary_return","CNG","shoulder","factory",0.00
"pipe_cold_secondary_return","CNG","wint","factory_assembly",0.00
"pipe_cold_secondary_return","CNG","sum","factory_assembly",0.00
"pipe_cold_secondary_return","CNG","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","CNG","wint","factory_blades",0.00
"pipe_cold_secondary_return","CNG","sum","factory_blades",0.00
"pipe_cold_secondary_return","CNG","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","CNG","wint","hospital",0.00
"pipe_cold_secondary_return","CNG","sum","hospital",0.00
"pipe_cold_secondary_return","CNG","shoulder","hospital",0.00
"pipe_cold_secondary_return","CNG","wint","multifunction",0.00
"pipe_cold_secondary_return","CNG","sum","multifunction",0.00
"pipe_cold_secondary_return","CNG","shoulder","multifunction",0.00
"pipe_cold_secondary_return","CNG","wint","northDistrict",0.00
"pipe_cold_secondary_return","CNG","sum","northDistrict",0.00
"pipe_cold_secondary_return","CNG","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","CNG","wint","quality",0.00
"pipe_cold_secondary_return","CNG","sum","quality",0.00
"pipe_cold_secondary_return","CNG","shoulder","quality",0.00
"pipe_cold_secondary_return","CNG","wint","reserved",0.00
"pipe_cold_secondary_return","CNG","sum","reserved",0.00
"pipe_cold_secondary_return","CNG","shoulder","reserved",0.00
"pipe_cold_secondary_return","CNG","wint","residential",0.00
"pipe_cold_secondary_return","CNG","sum","residential",0.00
"pipe_cold_secondary_return","CNG","shoulder","residential",0.00
"pipe_cold_secondary_return","CNG","wint","school",0.00
"pipe_cold_secondary_return","CNG","sum","school",0.00
"pipe_cold_secondary_return","CNG","shoulder","school",0.00
"pipe_cold_secondary_return","CNG","wint","tech",0.00
"pipe_cold_secondary_return","CNG","sum","tech",0.00
"pipe_cold_secondary_return","CNG","shoulder","tech",0.00
"pipe_cold_secondary_return","CO2","wint","dormitories",0.00
"pipe_cold_secondary_return","CO2","sum","dormitories",0.00
"pipe_cold_secondary_return","CO2","shoulder","dormitories",0.00
"pipe_cold_secondary_return","CO2","wint","energyIsland",0.00
"pipe_cold_secondary_return","CO2","sum","energyIsland",0.00
"pipe_cold_secondary_return","CO2","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","CO2","wint","factory",0.00
"pipe_cold_secondary_return","CO2","sum","factory",0.00
"pipe_cold_secondary_return","CO2","shoulder","factory",0.00
"pipe_cold_secondary_return","CO2","wint","factory_assembly",0.00
"pipe_cold_secondary_return","CO2","sum","factory_assembly",0.00
"pipe_cold_secondary_return","CO2","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","CO2","wint","factory_blades",0.00
"pipe_cold_secondary_return","CO2","sum","factory_blades",0.00
"pipe_cold_secondary_return","CO2","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","CO2","wint","hospital",0.00
"pipe_cold_secondary_return","CO2","sum","hospital",0.00
"pipe_cold_secondary_return","CO2","shoulder","hospital",0.00
"pipe_cold_secondary_return","CO2","wint","multifunction",0.00
"pipe_cold_secondary_return","CO2","sum","multifunction",0.00
"pipe_cold_secondary_return","CO2","shoulder","multifunction",0.00
"pipe_cold_secondary_return","CO2","wint","northDistrict",0.00
"pipe_cold_secondary_return","CO2","sum","northDistrict",0.00
"pipe_cold_secondary_return","CO2","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","CO2","wint","quality",0.00
"pipe_cold_secondary_return","CO2","sum","quality",0.00
"pipe_cold_secondary_return","CO2","shoulder","quality",0.00
"pipe_cold_secondary_return","CO2","wint","reserved",0.00
"pipe_cold_secondary_return","CO2","sum","reserved",0.00
"pipe_cold_secondary_return","CO2","shoulder","reserved",0.00
"pipe_cold_secondary_return","CO2","wint","residential",0.00
"pipe_cold_secondary_return","CO2","sum","residential",0.00
"pipe_cold_secondary_return","CO2","shoulder","residential",0.00
"pipe_cold_secondary_return","CO2","wint","school",0.00
"pipe_cold_secondary_return","CO2","sum","school",0.00
"pipe_cold_secondary_return","CO2","shoulder","school",0.00
"pipe_cold_secondary_return","CO2","wint","tech",0.00
"pipe_cold_secondary_return","CO2","sum","tech",0.00
"pipe_cold_secondary_return","CO2","shoulder","tech",0.00
"pipe_cold_secondary_return","coal","wint","dormitories",0.00
"pipe_cold_secondary_return","coal","sum","dormitories",0.00
"pipe_cold_secondary_return","coal","shoulder","dormitories",0.00
"pipe_cold_secondary_return","coal","wint","energyIsland",0.00
"pipe_cold_secondary_return","coal","sum","energyIsland",0.00
"pipe_cold_secondary_return","coal","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","coal","wint","factory",0.00
"pipe_cold_secondary_return","coal","sum","factory",0.00
"pipe_cold_secondary_return","coal","shoulder","factory",0.00
"pipe_cold_secondary_return","coal","wint","factory_assembly",0.00
"pipe_cold_secondary_return","coal","sum","factory_assembly",0.00
"pipe_cold_secondary_return","coal","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","coal","wint","factory_blades",0.00
"pipe_cold_secondary_return","coal","sum","factory_blades",0.00
"pipe_cold_secondary_return","coal","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","coal","wint","hospital",0.00
"pipe_cold_secondary_return","coal","sum","hospital",0.00
"pipe_cold_secondary_return","coal","shoulder","hospital",0.00
"pipe_cold_secondary_return","coal","wint","multifunction",0.00
"pipe_cold_secondary_return","coal","sum","multifunction",0.00
"pipe_cold_secondary_return","coal","shoulder","multifunction",0.00
"pipe_cold_secondary_return","coal","wint","northDistrict",0.00
"pipe_cold_secondary_return","coal","sum","northDistrict",0.00
"pipe_cold_secondary_return","coal","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","coal","wint","quality",0.00
"pipe_cold_secondary_return","coal","sum","quality",0.00
"pipe_cold_secondary_return","coal","shoulder","quality",0.00
"pipe_cold_secondary_return","coal","wint","reserved",0.00
"pipe_cold_secondary_return","coal","sum","reserved",0.00
"pipe_cold_secondary_return","coal","shoulder","reserved",0.00
"pipe_cold_secondary_return","coal","wint","residential",0.00
"pipe_cold_secondary_return","coal","sum","residential",0.00
"pipe_cold_secondary_return","coal","shoulder","residential",0.00
"pipe_cold_secondary_return","coal","wint","school",0.00
"pipe_cold_secondary_return","coal","sum","school",0.00
"pipe_cold_secondary_return","coal","shoulder","school",0.00
"pipe_cold_secondary_return","coal","wint","tech",0.00
"pipe_cold_secondary_return","coal","sum","tech",0.00
"pipe_cold_secondary_return","coal","shoulder","tech",0.00
"pipe_cold_secondary_return","coke","wint","dormitories",0.00
"pipe_cold_secondary_return","coke","sum","dormitories",0.00
"pipe_cold_secondary_return","coke","shoulder","dormitories",0.00
"pipe_cold_secondary_return","coke","wint","energyIsland",0.00
"pipe_cold_secondary_return","coke","sum","energyIsland",0.00
"pipe_cold_secondary_return","coke","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","coke","wint","factory",0.00
"pipe_cold_secondary_return","coke","sum","factory",0.00
"pipe_cold_secondary_return","coke","shoulder","factory",0.00
"pipe_cold_secondary_return","coke","wint","factory_assembly",0.00
"pipe_cold_secondary_return","coke","sum","factory_assembly",0.00
"pipe_cold_secondary_return","coke","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","coke","wint","factory_blades",0.00
"pipe_cold_secondary_return","coke","sum","factory_blades",0.00
"pipe_cold_secondary_return","coke","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","coke","wint","hospital",0.00
"pipe_cold_secondary_return","coke","sum","hospital",0.00
"pipe_cold_secondary_return","coke","shoulder","hospital",0.00
"pipe_cold_secondary_return","coke","wint","multifunction",0.00
"pipe_cold_secondary_return","coke","sum","multifunction",0.00
"pipe_cold_secondary_return","coke","shoulder","multifunction",0.00
"pipe_cold_secondary_return","coke","wint","northDistrict",0.00
"pipe_cold_secondary_return","coke","sum","northDistrict",0.00
"pipe_cold_secondary_return","coke","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","coke","wint","quality",0.00
"pipe_cold_secondary_return","coke","sum","quality",0.00
"pipe_cold_secondary_return","coke","shoulder","quality",0.00
"pipe_cold_secondary_return","coke","wint","reserved",0.00
"pipe_cold_secondary_return","coke","sum","reserved",0.00
"pipe_cold_secondary_return","coke","shoulder","reserved",0.00
"pipe_cold_secondary_return","coke","wint","residential",0.00
"pipe_cold_secondary_return","coke","sum","residential",0.00
"pipe_cold_secondary_return","coke","shoulder","residential",0.00
"pipe_cold_secondary_return","coke","wint","school",0.00
"pipe_cold_secondary_return","coke","sum","school",0.00
"pipe_cold_secondary_return","coke","shoulder","school",0.00
"pipe_cold_secondary_return","coke","wint","tech",0.00
"pipe_cold_secondary_return","coke","sum","tech",0.00
"pipe_cold_secondary_return","coke","shoulder","tech",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","dormitories",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","dormitories",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","dormitories",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","energyIsland",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","energyIsland",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","factory",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","factory",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","factory",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","factory_assembly",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","factory_assembly",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","factory_blades",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","factory_blades",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","hospital",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","hospital",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","hospital",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","multifunction",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","multifunction",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","multifunction",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","northDistrict",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","northDistrict",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","quality",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","quality",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","quality",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","reserved",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","reserved",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","reserved",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","residential",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","residential",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","residential",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","school",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","school",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","school",0.00
"pipe_cold_secondary_return","cold_primary_feed","wint","tech",0.00
"pipe_cold_secondary_return","cold_primary_feed","sum","tech",0.00
"pipe_cold_secondary_return","cold_primary_feed","shoulder","tech",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","dormitories",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","dormitories",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","dormitories",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","energyIsland",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","energyIsland",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","factory",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","factory",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","factory",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","factory_assembly",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","factory_assembly",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","factory_blades",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","factory_blades",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","hospital",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","hospital",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","hospital",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","multifunction",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","multifunction",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","multifunction",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","northDistrict",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","northDistrict",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","quality",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","quality",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","quality",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","reserved",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","reserved",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","reserved",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","residential",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","residential",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","residential",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","school",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","school",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","school",0.00
"pipe_cold_secondary_return","cold_primary_return","wint","tech",0.00
"pipe_cold_secondary_return","cold_primary_return","sum","tech",0.00
"pipe_cold_secondary_return","cold_primary_return","shoulder","tech",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","dormitories",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","dormitories",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","dormitories",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","energyIsland",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","energyIsland",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","factory",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","factory",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","factory",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","factory_assembly",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","factory_assembly",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","factory_blades",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","factory_blades",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","hospital",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","hospital",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","hospital",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","multifunction",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","multifunction",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","multifunction",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","northDistrict",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","northDistrict",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","quality",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","quality",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","quality",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","reserved",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","reserved",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","reserved",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","residential",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","residential",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","residential",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","school",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","school",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","school",0.00
"pipe_cold_secondary_return","cold_secondary_feed","wint","tech",0.00
"pipe_cold_secondary_return","cold_secondary_feed","sum","tech",0.00
"pipe_cold_secondary_return","cold_secondary_feed","shoulder","tech",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","dormitories",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","dormitories",0.00
"pipe_cold_secondary_return","cold_secondary_return","shoulder","dormitories",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","energyIsland",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","energyIsland",-2.39
"pipe_cold_secondary_return","cold_secondary_return","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","factory",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","factory",0.00
"pipe_cold_secondary_return","cold_secondary_return","shoulder","factory",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","factory_assembly",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","factory_assembly",0.00
"pipe_cold_secondary_return","cold_secondary_return","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","factory_blades",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","factory_blades",-9.56
"pipe_cold_secondary_return","cold_secondary_return","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","hospital",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","hospital",0.00
"pipe_cold_secondary_return","cold_secondary_return","shoulder","hospital",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","multifunction",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","multifunction",-7.27
"pipe_cold_secondary_return","cold_secondary_return","shoulder","multifunction",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","northDistrict",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","northDistrict",47.72
"pipe_cold_secondary_return","cold_secondary_return","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","quality",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","quality",0.00
"pipe_cold_secondary_return","cold_secondary_return","shoulder","quality",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","reserved",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","reserved",0.00
"pipe_cold_secondary_return","cold_secondary_return","shoulder","reserved",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","residential",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","residential",-1.50
"pipe_cold_secondary_return","cold_secondary_return","shoulder","residential",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","school",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","school",-17.45
"pipe_cold_secondary_return","cold_secondary_return","shoulder","school",0.00
"pipe_cold_secondary_return","cold_secondary_return","wint","tech",0.00
"pipe_cold_secondary_return","cold_secondary_return","sum","tech",-9.56
"pipe_cold_secondary_return","cold_secondary_return","shoulder","tech",0.00
"pipe_cold_secondary_return","cool","wint","dormitories",0.00
"pipe_cold_secondary_return","cool","sum","dormitories",0.00
"pipe_cold_secondary_return","cool","shoulder","dormitories",0.00
"pipe_cold_secondary_return","cool","wint","energyIsland",0.00
"pipe_cold_secondary_return","cool","sum","energyIsland",0.00
"pipe_cold_secondary_return","cool","shoulder","energyIsland",0.00
"pipe_cold_secondary_return","cool","wint","factory",0.00
"pipe_cold_secondary_return","cool","sum","factory",0.00
"pipe_cold_secondary_return","cool","shoulder","factory",0.00
"pipe_cold_secondary_return","cool","wint","factory_assembly",0.00
"pipe_cold_secondary_return","cool","sum","factory_assembly",0.00
"pipe_cold_secondary_return","cool","shoulder","factory_assembly",0.00
"pipe_cold_secondary_return","cool","wint","factory_blades",0.00
"pipe_cold_secondary_return","cool","sum","factory_blades",0.00
"pipe_cold_secondary_return","cool","shoulder","factory_blades",0.00
"pipe_cold_secondary_return","cool","wint","hospital",0.00
"pipe_cold_secondary_return","cool","sum","hospital",0.00
"pipe_cold_secondary_return","cool","shoulder","hospital",0.00
"pipe_cold_secondary_return","cool","wint","multifunction",0.00
"pipe_cold_secondary_return","cool","sum","multifunction",0.00
"pipe_cold_secondary_return","cool","shoulder","multifunction",0.00
"pipe_cold_secondary_return","cool","wint","northDistrict",0.00
"pipe_cold_secondary_return","cool","sum","northDistrict",0.00
"pipe_cold_secondary_return","cool","shoulder","northDistrict",0.00
"pipe_cold_secondary_return","cool","wint","quality",0.00
"pipe_cold_secondary_return","cool","sum","quality",0.00
"pipe_cold_secondary_return","cool","shoulder","quality",0.00
"pipe_cold_secondary_return","cool","wint","reserved",0.00
"pipe_cold_secondary_return","cool","sum","reserved",0.00
"pipe_cold_secondary_return","cool","shoulder","reserved",0.00
"pipe_cold_secondary_return","cool","wint","residential",0.00
"pipe_cold_secondary_return","cool","sum","residential",0.00
"pipe_cold_secondary_return","cool","shoulder","residential",0.00
"pipe_cold_secondary_return","cool","wint","school",0.00
"pipe_cold_secondary_return","cool","sum","school",0.00
"pipe_cold_secondary_return","cool","shoulder","school",0.00
"pipe_cold_secondary_return","cool","wint","tech",0.00
"pipe_cold_secondary_return","cool","sum","tech",0.00
"pipe_cold_secondary_return","cool","shoulder","tech",0.00
