"process","resource","season","zone","value"
"heatEx_cold","CNG","shoulder","factory",0.00
"heatEx_cold","CNG","wint","factory_assembly",0.00
"heatEx_cold","CNG","sum","factory_assembly",0.00
"heatEx_cold","CNG","shoulder","factory_assembly",0.00
"heatEx_cold","CNG","wint","factory_blades",0.00
"heatEx_cold","CNG","sum","factory_blades",0.00
"heatEx_cold","CNG","shoulder","factory_blades",0.00
"heatEx_cold","CNG","wint","hospital",0.00
"heatEx_cold","CNG","sum","hospital",0.00
"heatEx_cold","CNG","shoulder","hospital",0.00
"heatEx_cold","CNG","wint","multifunction",0.00
"heatEx_cold","CNG","sum","multifunction",0.00
"heatEx_cold","CNG","shoulder","multifunction",0.00
"heatEx_cold","CNG","wint","northDistrict",0.00
"heatEx_cold","CNG","sum","northDistrict",0.00
"heatEx_cold","CNG","shoulder","northDistrict",0.00
"heatEx_cold","CNG","wint","quality",0.00
"heatEx_cold","CNG","sum","quality",0.00
"heatEx_cold","CNG","shoulder","quality",0.00
"heatEx_cold","CNG","wint","reserved",0.00
"heatEx_cold","CNG","sum","reserved",0.00
"heatEx_cold","CNG","shoulder","reserved",0.00
"heatEx_cold","CNG","wint","residential",0.00
"heatEx_cold","CNG","sum","residential",0.00
"heatEx_cold","CNG","shoulder","residential",0.00
"heatEx_cold","CNG","wint","school",0.00
"heatEx_cold","CNG","sum","school",0.00
"heatEx_cold","CNG","shoulder","school",0.00
"heatEx_cold","CNG","wint","tech",0.00
"heatEx_cold","CNG","sum","tech",0.00
"heatEx_cold","CNG","shoulder","tech",0.00
"heatEx_cold","CO2","wint","dormitories",0.00
"heatEx_cold","CO2","sum","dormitories",0.00
"heatEx_cold","CO2","shoulder","dormitories",0.00
"heatEx_cold","CO2","wint","energyIsland",0.00
"heatEx_cold","CO2","sum","energyIsland",0.00
"heatEx_cold","CO2","shoulder","energyIsland",0.00
"heatEx_cold","CO2","wint","factory",0.00
"heatEx_cold","CO2","sum","factory",0.00
"heatEx_cold","CO2","shoulder","factory",0.00
"heatEx_cold","CO2","wint","factory_assembly",0.00
"heatEx_cold","CO2","sum","factory_assembly",0.00
"heatEx_cold","CO2","shoulder","factory_assembly",0.00
"heatEx_cold","CO2","wint","factory_blades",0.00
"heatEx_cold","CO2","sum","factory_blades",0.00
"heatEx_cold","CO2","shoulder","factory_blades",0.00
"heatEx_cold","CO2","wint","hospital",0.00
"heatEx_cold","CO2","sum","hospital",0.00
"heatEx_cold","CO2","shoulder","hospital",0.00
"heatEx_cold","CO2","wint","multifunction",0.00
"heatEx_cold","CO2","sum","multifunction",0.00
"heatEx_cold","CO2","shoulder","multifunction",0.00
"heatEx_cold","CO2","wint","northDistrict",0.00
"heatEx_cold","CO2","sum","northDistrict",0.00
"heatEx_cold","CO2","shoulder","northDistrict",0.00
"heatEx_cold","CO2","wint","quality",0.00
"heatEx_cold","CO2","sum","quality",0.00
"heatEx_cold","CO2","shoulder","quality",0.00
"heatEx_cold","CO2","wint","reserved",0.00
"heatEx_cold","CO2","sum","reserved",0.00
"heatEx_cold","CO2","shoulder","reserved",0.00
"heatEx_cold","CO2","wint","residential",0.00
"heatEx_cold","CO2","sum","residential",0.00
"heatEx_cold","CO2","shoulder","residential",0.00
"heatEx_cold","CO2","wint","school",0.00
"heatEx_cold","CO2","sum","school",0.00
"heatEx_cold","CO2","shoulder","school",0.00
"heatEx_cold","CO2","wint","tech",0.00
"heatEx_cold","CO2","sum","tech",0.00
"heatEx_cold","CO2","shoulder","tech",0.00
"heatEx_cold","coal","wint","dormitories",0.00
"heatEx_cold","coal","sum","dormitories",0.00
"heatEx_cold","coal","shoulder","dormitories",0.00
"heatEx_cold","coal","wint","energyIsland",0.00
"heatEx_cold","coal","sum","energyIsland",0.00
"heatEx_cold","coal","shoulder","energyIsland",0.00
"heatEx_cold","coal","wint","factory",0.00
"heatEx_cold","coal","sum","factory",0.00
"heatEx_cold","coal","shoulder","factory",0.00
"heatEx_cold","coal","wint","factory_assembly",0.00
"heatEx_cold","coal","sum","factory_assembly",0.00
"heatEx_cold","coal","shoulder","factory_assembly",0.00
"heatEx_cold","coal","wint","factory_blades",0.00
"heatEx_cold","coal","sum","factory_blades",0.00
"heatEx_cold","coal","shoulder","factory_blades",0.00
"heatEx_cold","coal","wint","hospital",0.00
"heatEx_cold","coal","sum","hospital",0.00
"heatEx_cold","coal","shoulder","hospital",0.00
"heatEx_cold","coal","wint","multifunction",0.00
"heatEx_cold","coal","sum","multifunction",0.00
"heatEx_cold","coal","shoulder","multifunction",0.00
"heatEx_cold","coal","wint","northDistrict",0.00
"heatEx_cold","coal","sum","northDistrict",0.00
"heatEx_cold","coal","shoulder","northDistrict",0.00
"heatEx_cold","coal","wint","quality",0.00
"heatEx_cold","coal","sum","quality",0.00
"heatEx_cold","coal","shoulder","quality",0.00
"heatEx_cold","coal","wint","reserved",0.00
"heatEx_cold","coal","sum","reserved",0.00
"heatEx_cold","coal","shoulder","reserved",0.00
"heatEx_cold","coal","wint","residential",0.00
"heatEx_cold","coal","sum","residential",0.00
"heatEx_cold","coal","shoulder","residential",0.00
"heatEx_cold","coal","wint","school",0.00
"heatEx_cold","coal","sum","school",0.00
"heatEx_cold","coal","shoulder","school",0.00
"heatEx_cold","coal","wint","tech",0.00
"heatEx_cold","coal","sum","tech",0.00
"heatEx_cold","coal","shoulder","tech",0.00
"heatEx_cold","coke","wint","dormitories",0.00
"heatEx_cold","coke","sum","dormitories",0.00
"heatEx_cold","coke","shoulder","dormitories",0.00
"heatEx_cold","coke","wint","energyIsland",0.00
"heatEx_cold","coke","sum","energyIsland",0.00
"heatEx_cold","coke","shoulder","energyIsland",0.00
"heatEx_cold","coke","wint","factory",0.00
"heatEx_cold","coke","sum","factory",0.00
"heatEx_cold","coke","shoulder","factory",0.00
"heatEx_cold","coke","wint","factory_assembly",0.00
"heatEx_cold","coke","sum","factory_assembly",0.00
"heatEx_cold","coke","shoulder","factory_assembly",0.00
"heatEx_cold","coke","wint","factory_blades",0.00
"heatEx_cold","coke","sum","factory_blades",0.00
"heatEx_cold","coke","shoulder","factory_blades",0.00
"heatEx_cold","coke","wint","hospital",0.00
"heatEx_cold","coke","sum","hospital",0.00
"heatEx_cold","coke","shoulder","hospital",0.00
"heatEx_cold","coke","wint","multifunction",0.00
"heatEx_cold","coke","sum","multifunction",0.00
"heatEx_cold","coke","shoulder","multifunction",0.00
"heatEx_cold","coke","wint","northDistrict",0.00
"heatEx_cold","coke","sum","northDistrict",0.00
"heatEx_cold","coke","shoulder","northDistrict",0.00
"heatEx_cold","coke","wint","quality",0.00
"heatEx_cold","coke","sum","quality",0.00
"heatEx_cold","coke","shoulder","quality",0.00
"heatEx_cold","coke","wint","reserved",0.00
"heatEx_cold","coke","sum","reserved",0.00
"heatEx_cold","coke","shoulder","reserved",0.00
"heatEx_cold","coke","wint","residential",0.00
"heatEx_cold","coke","sum","residential",0.00
"heatEx_cold","coke","shoulder","residential",0.00
"heatEx_cold","coke","wint","school",0.00
"heatEx_cold","coke","sum","school",0.00
"heatEx_cold","coke","shoulder","school",0.00
"heatEx_cold","coke","wint","tech",0.00
"heatEx_cold","coke","sum","tech",0.00
"heatEx_cold","coke","shoulder","tech",0.00
"heatEx_cold","cold_primary_feed","wint","dormitories",0.00
"heatEx_cold","cold_primary_feed","sum","dormitories",-22.47
"heatEx_cold","cold_primary_feed","shoulder","dormitories",0.00
"heatEx_cold","cold_primary_feed","wint","energyIsland",0.00
"heatEx_cold","cold_primary_feed","sum","energyIsland",-2.39
"heatEx_cold","cold_primary_feed","shoulder","energyIsland",0.00
"heatEx_cold","cold_primary_feed","wint","factory",0.00
"heatEx_cold","cold_primary_feed","sum","factory",0.00
"heatEx_cold","cold_primary_feed","shoulder","factory",0.00
"heatEx_cold","cold_primary_feed","wint","factory_assembly",0.00
"heatEx_cold","cold_primary_feed","sum","factory_assembly",-47.44
"heatEx_cold","cold_primary_feed","shoulder","factory_assembly",0.00
"heatEx_cold","cold_primary_feed","wint","factory_blades",0.00
"heatEx_cold","cold_primary_feed","sum","factory_blades",0.00
"heatEx_cold","cold_primary_feed","shoulder","factory_blades",0.00
"heatEx_cold","cold_primary_feed","wint","hospital",0.00
"heatEx_cold","cold_primary_feed","sum","hospital",-6.50
"heatEx_cold","cold_primary_feed","shoulder","hospital",0.00
"heatEx_cold","cold_primary_feed","wint","multifunction",0.00
"heatEx_cold","cold_primary_feed","sum","multifunction",-7.27
"heatEx_cold","cold_primary_feed","shoulder","multifunction",0.00
"heatEx_cold","cold_primary_feed","wint","northDistrict",0.00
"heatEx_cold","cold_primary_feed","sum","northDistrict",-672.30
"heatEx_cold","cold_primary_feed","shoulder","northDistrict",0.00
"heatEx_cold","cold_primary_feed","wint","quality",0.00
"heatEx_cold","cold_primary_feed","sum","quality",-672.30
"heatEx_cold","cold_primary_feed","shoulder","quality",0.00
"heatEx_cold","cold_primary_feed","wint","reserved",0.00
"heatEx_cold","cold_primary_feed","sum","reserved",-672.30
"heatEx_cold","cold_primary_feed","shoulder","reserved",0.00
"heatEx_cold","cold_primary_feed","wint","residential",0.00
"heatEx_cold","cold_primary_feed","sum","residential",-672.30
"heatEx_cold","cold_primary_feed","shoulder","residential",0.00
"heatEx_cold","cold_primary_feed","wint","school",0.00
"heatEx_cold","cold_primary_feed","sum","school",-17.45
"heatEx_cold","cold_primary_feed","shoulder","school",0.00
"heatEx_cold","cold_primary_feed","wint","tech",0.00
"heatEx_cold","cold_primary_feed","sum","tech",-9.56
"heatEx_cold","cold_primary_feed","shoulder","tech",0.00
"heatEx_cold","cold_primary_return","wint","dormitories",0.00
"heatEx_cold","cold_primary_return","sum","dormitories",22.47
"heatEx_cold","cold_primary_return","shoulder","dormitories",0.00
"heatEx_cold","cold_primary_return","wint","energyIsland",0.00
"heatEx_cold","cold_primary_return","sum","energyIsland",2.39
"heatEx_cold","cold_primary_return","shoulder","energyIsland",0.00
"heatEx_cold","cold_primary_return","wint","factory",0.00
"heatEx_cold","cold_primary_return","sum","factory",0.00
"heatEx_cold","cold_primary_return","shoulder","factory",0.00
"heatEx_cold","cold_primary_return","wint","factory_assembly",0.00
"heatEx_cold","cold_primary_return","sum","factory_assembly",47.44
"heatEx_cold","cold_primary_return","shoulder","factory_assembly",0.00
"heatEx_cold","cold_primary_return","wint","factory_blades",0.00
"heatEx_cold","cold_primary_return","sum","factory_blades",0.00
"heatEx_cold","cold_primary_return","shoulder","factory_blades",0.00
"heatEx_cold","cold_primary_return","wint","hospital",0.00
"heatEx_cold","cold_primary_return","sum","hospital",6.50
"heatEx_cold","cold_primary_return","shoulder","hospital",0.00
"heatEx_cold","cold_primary_return","wint","multifunction",0.00
"heatEx_cold","cold_primary_return","sum","multifunction",7.27
"heatEx_cold","cold_primary_return","shoulder","multifunction",0.00
"heatEx_cold","cold_primary_return","wint","northDistrict",0.00
"heatEx_cold","cold_primary_return","sum","northDistrict",672.30
"heatEx_cold","cold_primary_return","shoulder","northDistrict",0.00
"heatEx_cold","cold_primary_return","wint","quality",0.00
"heatEx_cold","cold_primary_return","sum","quality",672.30
"heatEx_cold","cold_primary_return","shoulder","quality",0.00
"heatEx_cold","cold_primary_return","wint","reserved",0.00
"heatEx_cold","cold_primary_return","sum","reserved",672.30
"heatEx_cold","cold_primary_return","shoulder","reserved",0.00
"heatEx_cold","cold_primary_return","wint","residential",0.00
"heatEx_cold","cold_primary_return","sum","residential",672.30
"heatEx_cold","cold_primary_return","shoulder","residential",0.00
"heatEx_cold","cold_primary_return","wint","school",0.00
"heatEx_cold","cold_primary_return","sum","school",17.45
"heatEx_cold","cold_primary_return","shoulder","school",0.00
"heatEx_cold","cold_primary_return","wint","tech",0.00
"heatEx_cold","cold_primary_return","sum","tech",9.56
"heatEx_cold","cold_primary_return","shoulder","tech",0.00
"heatEx_cold","cold_secondary_feed","wint","dormitories",0.00
"heatEx_cold","cold_secondary_feed","sum","dormitories",22.47
"heatEx_cold","cold_secondary_feed","shoulder","dormitories",0.00
"heatEx_cold","cold_secondary_feed","wint","energyIsland",0.00
"heatEx_cold","cold_secondary_feed","sum","energyIsland",2.39
"heatEx_cold","cold_secondary_feed","shoulder","energyIsland",0.00
"heatEx_cold","cold_secondary_feed","wint","factory",0.00
"heatEx_cold","cold_secondary_feed","sum","factory",0.00
"heatEx_cold","cold_secondary_feed","shoulder","factory",0.00
"heatEx_cold","cold_secondary_feed","wint","factory_assembly",0.00
"heatEx_cold","cold_secondary_feed","sum","factory_assembly",47.44
"heatEx_cold","cold_secondary_feed","shoulder","factory_assembly",0.00
"heatEx_cold","cold_secondary_feed","wint","factory_blades",0.00
"heatEx_cold","cold_secondary_feed","sum","factory_blades",0.00
"heatEx_cold","cold_secondary_feed","shoulder","factory_blades",0.00
"heatEx_cold","cold_secondary_feed","wint","hospital",0.00
"heatEx_cold","cold_secondary_feed","sum","hospital",6.50
"heatEx_cold","cold_secondary_feed","shoulder","hospital",0.00
"heatEx_cold","cold_secondary_feed","wint","multifunction",0.00
"heatEx_cold","cold_secondary_feed","sum","multifunction",7.27
"heatEx_cold","cold_secondary_feed","shoulder","multifunction",0.00
"heatEx_cold","cold_secondary_feed","wint","northDistrict",0.00
"heatEx_cold","cold_secondary_feed","sum","northDistrict",672.30
"heatEx_cold","cold_secondary_feed","shoulder","northDistrict",0.00
"heatEx_cold","cold_secondary_feed","wint","quality",0.00
"heatEx_cold","cold_secondary_feed","sum","quality",672.30
"heatEx_cold","cold_secondary_feed","shoulder","quality",0.00
"heatEx_cold","cold_secondary_feed","wint","reserved",0.00
"heatEx_cold","cold_secondary_feed","sum","reserved",672.30
"heatEx_cold","cold_secondary_feed","shoulder","reserved",0.00
"heatEx_cold","cold_secondary_feed","wint","residential",0.00
"heatEx_cold","cold_secondary_feed","sum","residential",672.30
"heatEx_cold","cold_secondary_feed","shoulder","residential",0.00
"heatEx_cold","cold_secondary_feed","wint","school",0.00
"heatEx_cold","cold_secondary_feed","sum","school",17.45
"heatEx_cold","cold_secondary_feed","shoulder","school",0.00
"heatEx_cold","cold_secondary_feed","wint","tech",0.00
"heatEx_cold","cold_secondary_feed","sum","tech",9.56
"heatEx_cold","cold_secondary_feed","shoulder","tech",0.00
"heatEx_cold","cold_secondary_return","wint","dormitories",0.00
"heatEx_cold","cold_secondary_return","sum","dormitories",-22.47
"heatEx_cold","cold_secondary_return","shoulder","dormitories",0.00
"heatEx_cold","cold_secondary_return","wint","energyIsland",0.00
"heatEx_cold","cold_secondary_return","sum","energyIsland",-2.39
"heatEx_cold","cold_secondary_return","shoulder","energyIsland",0.00
"heatEx_cold","cold_secondary_return","wint","factory",0.00
"heatEx_cold","cold_secondary_return","sum","factory",0.00
"heatEx_cold","cold_secondary_return","shoulder","factory",0.00
"heatEx_cold","cold_secondary_return","wint","factory_assembly",0.00
"heatEx_cold","cold_secondary_return","sum","factory_assembly",-47.44
"heatEx_cold","cold_secondary_return","shoulder","factory_assembly",0.00
"heatEx_cold","cold_secondary_return","wint","factory_blades",0.00
"heatEx_cold","cold_secondary_return","sum","factory_blades",0.00
"heatEx_cold","cold_secondary_return","shoulder","factory_blades",0.00
"heatEx_cold","cold_secondary_return","wint","hospital",0.00
"heatEx_cold","cold_secondary_return","sum","hospital",-6.50
"heatEx_cold","cold_secondary_return","shoulder","hospital",0.00
"heatEx_cold","cold_secondary_return","wint","multifunction",0.00
"heatEx_cold","cold_secondary_return","sum","multifunction",-7.27
"heatEx_cold","cold_secondary_return","shoulder","multifunction",0.00
"heatEx_cold","cold_secondary_return","wint","northDistrict",0.00
"heatEx_cold","cold_secondary_return","sum","northDistrict",-672.30
"heatEx_cold","cold_secondary_return","shoulder","northDistrict",0.00
"heatEx_cold","cold_secondary_return","wint","quality",0.00
"heatEx_cold","cold_secondary_return","sum","quality",-672.30
"heatEx_cold","cold_secondary_return","shoulder","quality",0.00
"heatEx_cold","cold_secondary_return","wint","reserved",0.00
"heatEx_cold","cold_secondary_return","sum","reserved",-672.30
"heatEx_cold","cold_secondary_return","shoulder","reserved",0.00
"heatEx_cold","cold_secondary_return","wint","residential",0.00
"heatEx_cold","cold_secondary_return","sum","residential",-672.30
"heatEx_cold","cold_secondary_return","shoulder","residential",0.00
"heatEx_cold","cold_secondary_return","wint","school",0.00
"heatEx_cold","cold_secondary_return","sum","school",-17.45
"heatEx_cold","cold_secondary_return","shoulder","school",0.00
"heatEx_cold","cold_secondary_return","wint","tech",0.00
"heatEx_cold","cold_secondary_return","sum","tech",-9.56
"heatEx_cold","cold_secondary_return","shoulder","tech",0.00
"heatEx_cold","cool","wint","dormitories",0.00
"heatEx_cold","cool","sum","dormitories",0.00
"heatEx_cold","cool","shoulder","dormitories",0.00
"heatEx_cold","cool","wint","energyIsland",0.00
"heatEx_cold","cool","sum","energyIsland",0.00
"heatEx_cold","cool","shoulder","energyIsland",0.00
"heatEx_cold","cool","wint","factory",0.00
"heatEx_cold","cool","sum","factory",0.00
"heatEx_cold","cool","shoulder","factory",0.00
"heatEx_cold","cool","wint","factory_assembly",0.00
"heatEx_cold","cool","sum","factory_assembly",0.00
"heatEx_cold","cool","shoulder","factory_assembly",0.00
"heatEx_cold","cool","wint","factory_blades",0.00
"heatEx_cold","cool","sum","factory_blades",0.00
"heatEx_cold","cool","shoulder","factory_blades",0.00
"heatEx_cold","cool","wint","hospital",0.00
"heatEx_cold","cool","sum","hospital",0.00
"heatEx_cold","cool","shoulder","hospital",0.00
"heatEx_cold","cool","wint","multifunction",0.00
"heatEx_cold","cool","sum","multifunction",0.00
"heatEx_cold","cool","shoulder","multifunction",0.00
"heatEx_cold","cool","wint","northDistrict",0.00
"heatEx_cold","cool","sum","northDistrict",0.00
"heatEx_cold","cool","shoulder","northDistrict",0.00
"heatEx_cold","cool","wint","quality",0.00
"heatEx_cold","cool","sum","quality",0.00
"heatEx_cold","cool","shoulder","quality",0.00
"heatEx_cold","cool","wint","reserved",0.00
"heatEx_cold","cool","sum","reserved",0.00
"heatEx_cold","cool","shoulder","reserved",0.00
"heatEx_cold","cool","wint","residential",0.00
"heatEx_cold","cool","sum","residential",0.00
"heatEx_cold","cool","shoulder","residential",0.00
"heatEx_cold","cool","wint","school",0.00
"heatEx_cold","cool","sum","school",0.00
"heatEx_cold","cool","shoulder","school",0.00
"heatEx_cold","cool","wint","tech",0.00
"heatEx_cold","cool","sum","tech",0.00
"heatEx_cold","cool","shoulder","tech",0.00
"heatEx_cold","diesel","wint","dormitories",0.00
"heatEx_cold","diesel","sum","dormitories",0.00
"heatEx_cold","diesel","shoulder","dormitories",0.00
"heatEx_cold","diesel","wint","energyIsland",0.00
"heatEx_cold","diesel","sum","energyIsland",0.00
"heatEx_cold","diesel","shoulder","energyIsland",0.00
"heatEx_cold","diesel","wint","factory",0.00
"heatEx_cold","diesel","sum","factory",0.00
"heatEx_cold","diesel","shoulder","factory",0.00
"heatEx_cold","diesel","wint","factory_assembly",0.00
"heatEx_cold","diesel","sum","factory_assembly",0.00
"heatEx_cold","diesel","shoulder","factory_assembly",0.00
"heatEx_cold","diesel","wint","factory_blades",0.00
"heatEx_cold","diesel","sum","factory_blades",0.00
"heatEx_cold","diesel","shoulder","factory_blades",0.00
"heatEx_cold","diesel","wint","hospital",0.00
"heatEx_cold","diesel","sum","hospital",0.00
"heatEx_cold","diesel","shoulder","hospital",0.00
"heatEx_cold","diesel","wint","multifunction",0.00
"heatEx_cold","diesel","sum","multifunction",0.00
"heatEx_cold","diesel","shoulder","multifunction",0.00
"heatEx_cold","diesel","wint","northDistrict",0.00
"heatEx_cold","diesel","sum","northDistrict",0.00
"heatEx_cold","diesel","shoulder","northDistrict",0.00
"heatEx_cold","diesel","wint","quality",0.00
"heatEx_cold","diesel","sum","quality",0.00
"heatEx_cold","diesel","shoulder","quality",0.00
"heatEx_cold","diesel","wint","reserved",0.00
"heatEx_cold","diesel","sum","reserved",0.00
"heatEx_cold","diesel","shoulder","reserved",0.00
"heatEx_cold","diesel","wint","residential",0.00
"heatEx_cold","diesel","sum","residential",0.00
"heatEx_cold","diesel","shoulder","residential",0.00
"heatEx_cold","diesel","wint","school",0.00
"heatEx_cold","diesel","sum","school",0.00
"heatEx_cold","diesel","shoulder","school",0.00
"heatEx_cold","diesel","wint","tech",0.00
"heatEx_cold","diesel","sum","tech",0.00
"heatEx_cold","diesel","shoulder","tech",0.00
"heatEx_cold","digestate","wint","dormitories",0.00
"heatEx_cold","digestate","sum","dormitories",0.00
"heatEx_cold","digestate","shoulder","dormitories",0.00
"heatEx_cold","digestate","wint","energyIsland",0.00
"heatEx_cold","digestate","sum","energyIsland",0.00
"heatEx_cold","digestate","shoulder","energyIsland",0.00
"heatEx_cold","digestate","wint","factory",0.00
"heatEx_cold","digestate","sum","factory",0.00
"heatEx_cold","digestate","shoulder","factory",0.00
"heatEx_cold","digestate","wint","factory_assembly",0.00
"heatEx_cold","digestate","sum","factory_assembly",0.00
"heatEx_cold","digestate","shoulder","factory_assembly",0.00
"heatEx_cold","digestate","wint","factory_blades",0.00
"heatEx_cold","digestate","sum","factory_blades",0.00
"heatEx_cold","digestate","shoulder","factory_blades",0.00
"heatEx_cold","digestate","wint","hospital",0.00
"heatEx_cold","digestate","sum","hospital",0.00
"heatEx_cold","digestate","shoulder","hospital",0.00
"heatEx_cold","digestate","wint","multifunction",0.00
"heatEx_cold","digestate","sum","multifunction",0.00
"heatEx_cold","digestate","shoulder","multifunction",0.00
"heatEx_cold","digestate","wint","northDistrict",0.00
"heatEx_cold","digestate","sum","northDistrict",0.00
"heatEx_cold","digestate","shoulder","northDistrict",0.00
"heatEx_cold","digestate","wint","quality",0.00
"heatEx_cold","digestate","sum","quality",0.00
"heatEx_cold","digestate","shoulder","quality",0.00
"heatEx_cold","digestate","wint","reserved",0.00
"heatEx_cold","digestate","sum","reserved",0.00
"heatEx_cold","digestate","shoulder","reserved",0.00
"heatEx_cold","digestate","wint","residential",0.00
"heatEx_cold","digestate","sum","residential",0.00
"heatEx_cold","digestate","shoulder","residential",0.00
"heatEx_cold","digestate","wint","school",0.00
"heatEx_cold","digestate","sum","school",0.00
"heatEx_cold","digestate","shoulder","school",0.00
"heatEx_cold","digestate","wint","tech",0.00
"heatEx_cold","digestate","sum","tech",0.00
"heatEx_cold","digestate","shoulder","tech",0.00
"heatEx_cold","DME","wint","dormitories",0.00
"heatEx_cold","DME","sum","dormitories",0.00
"heatEx_cold","DME","shoulder","dormitories",0.00
"heatEx_cold","DME","wint","energyIsland",0.00
"heatEx_cold","DME","sum","energyIsland",0.00
"heatEx_cold","DME","shoulder","energyIsland",0.00
"heatEx_cold","DME","wint","factory",0.00
"heatEx_cold","DME","sum","factory",0.00
"heatEx_cold","DME","shoulder","factory",0.00
"heatEx_cold","DME","wint","factory_assembly",0.00
"heatEx_cold","DME","sum","factory_assembly",0.00
"heatEx_cold","DME","shoulder","factory_assembly",0.00
"heatEx_cold","DME","wint","factory_blades",0.00
"heatEx_cold","DME","sum","factory_blades",0.00
"heatEx_cold","DME","shoulder","factory_blades",0.00
"heatEx_cold","DME","wint","hospital",0.00
"heatEx_cold","DME","sum","hospital",0.00
"heatEx_cold","DME","shoulder","hospital",0.00
"heatEx_cold","DME","wint","multifunction",0.00
"heatEx_cold","DME","sum","multifunction",0.00
"heatEx_cold","DME","shoulder","multifunction",0.00
"heatEx_cold","DME","wint","northDistrict",0.00
"heatEx_cold","DME","sum","northDistrict",0.00
"heatEx_cold","DME","shoulder","northDistrict",0.00
"heatEx_cold","DME","wint","quality",0.00
"heatEx_cold","DME","sum","quality",0.00
"heatEx_cold","DME","shoulder","quality",0.00
"heatEx_cold","DME","wint","reserved",0.00
"heatEx_cold","DME","sum","reserved",0.00
"heatEx_cold","DME","shoulder","reserved",0.00
"heatEx_cold","DME","wint","residential",0.00
"heatEx_cold","DME","sum","residential",0.00
"heatEx_cold","DME","shoulder","residential",0.00
"heatEx_cold","DME","wint","school",0.00
"heatEx_cold","DME","sum","school",0.00
"heatEx_cold","DME","shoulder","school",0.00
"heatEx_cold","DME","wint","tech",0.00
"heatEx_cold","DME","sum","tech",0.00
"heatEx_cold","DME","shoulder","tech",0.00
"heatEx_cold","elec","wint","dormitories",0.00
"heatEx_cold","elec","sum","dormitories",0.00
"heatEx_cold","elec","shoulder","dormitories",0.00
"heatEx_cold","elec","wint","energyIsland",0.00
"heatEx_cold","elec","sum","energyIsland",0.00
"heatEx_cold","elec","shoulder","energyIsland",0.00
"heatEx_cold","elec","wint","factory",0.00
"heatEx_cold","elec","sum","factory",0.00
"heatEx_cold","elec","shoulder","factory",0.00
"heatEx_cold","elec","wint","factory_assembly",0.00
"heatEx_cold","elec","sum","factory_assembly",0.00
"heatEx_cold","elec","shoulder","factory_assembly",0.00
"heatEx_cold","elec","wint","factory_blades",0.00
"heatEx_cold","elec","sum","factory_blades",0.00
"heatEx_cold","elec","shoulder","factory_blades",0.00
"heatEx_cold","elec","wint","hospital",0.00
"heatEx_cold","elec","sum","hospital",0.00
"heatEx_cold","elec","shoulder","hospital",0.00
"heatEx_cold","elec","wint","multifunction",0.00
"heatEx_cold","elec","sum","multifunction",0.00
"heatEx_cold","elec","shoulder","multifunction",0.00
"heatEx_cold","elec","wint","northDistrict",0.00
"heatEx_cold","elec","sum","northDistrict",0.00
"heatEx_cold","elec","shoulder","northDistrict",0.00
"heatEx_cold","elec","wint","quality",0.00
"heatEx_cold","elec","sum","quality",0.00
"heatEx_cold","elec","shoulder","quality",0.00
"heatEx_cold","elec","wint","reserved",0.00
"heatEx_cold","elec","sum","reserved",0.00
"heatEx_cold","elec","shoulder","reserved",0.00
"heatEx_cold","elec","wint","residential",0.00
"heatEx_cold","elec","sum","residential",0.00
"heatEx_cold","elec","shoulder","residential",0.00
"heatEx_cold","elec","wint","school",0.00
"heatEx_cold","elec","sum","school",0.00
"heatEx_cold","elec","shoulder","school",0.00
"heatEx_cold","elec","wint","tech",0.00
"heatEx_cold","elec","sum","tech",0.00
"heatEx_cold","elec","shoulder","tech",0.00
"heatEx_cold","ethanol","wint","dormitories",0.00
"heatEx_cold","ethanol","sum","dormitories",0.00
"heatEx_cold","ethanol","shoulder","dormitories",0.00
"heatEx_cold","ethanol","wint","energyIsland",0.00
"heatEx_cold","ethanol","sum","energyIsland",0.00
"heatEx_cold","ethanol","shoulder","energyIsland",0.00
"heatEx_cold","ethanol","wint","factory",0.00
"heatEx_cold","ethanol","sum","factory",0.00
"heatEx_cold","ethanol","shoulder","factory",0.00
"heatEx_cold","ethanol","wint","factory_assembly",0.00
"heatEx_cold","ethanol","sum","factory_assembly",0.00
"heatEx_cold","ethanol","shoulder","factory_assembly",0.00
"heatEx_cold","ethanol","wint","factory_blades",0.00
"heatEx_cold","ethanol","sum","factory_blades",0.00
"heatEx_cold","ethanol","shoulder","factory_blades",0.00
"heatEx_cold","ethanol","wint","hospital",0.00
"heatEx_cold","ethanol","sum","hospital",0.00
"heatEx_cold","ethanol","shoulder","hospital",0.00
"heatEx_cold","ethanol","wint","multifunction",0.00
"heatEx_cold","ethanol","sum","multifunction",0.00
"heatEx_cold","ethanol","shoulder","multifunction",0.00
"heatEx_cold","ethanol","wint","northDistrict",0.00
"heatEx_cold","ethanol","sum","northDistrict",0.00
"heatEx_cold","ethanol","shoulder","northDistrict",0.00
"heatEx_cold","ethanol","wint","quality",0.00
"heatEx_cold","ethanol","sum","quality",0.00
"heatEx_cold","ethanol","shoulder","quality",0.00
"heatEx_cold","ethanol","wint","reserved",0.00
"heatEx_cold","ethanol","sum","reserved",0.00
"heatEx_cold","ethanol","shoulder","reserved",0.00
"heatEx_cold","ethanol","wint","residential",0.00
"heatEx_cold","ethanol","sum","residential",0.00
"heatEx_cold","ethanol","shoulder","residential",0.00
